t_rel	session_idx	ms	outcome
0.372	21	397.89	ok
0.38	25	390.8	ok
0.377	23	394.34	ok
0.379	24	392.78	ok
0.381	28	390.93	ok
0.38	26	392.47	ok
0.375	22	398.42	ok
0.381	27	393.81	ok
0.382	29	403.35	ok
0.383	30	403.03	ok
0.13	113	657.65	ok
0.136	144	657.4	ok
0.132	122	661.8	ok
0.13	110	664.65	ok
0.066	70	732.09	ok
0.106	106	702.3	ok
0.099	105	712.51	ok
0.081	97	730.55	ok
0.124	109	688.16	ok
0.13	111	686.22	ok
0.081	96	736.0	ok
0.384	31	433.21	ok
0.387	35	431.87	ok
0.13	112	688.95	ok
0.386	33	435.9	ok
0.386	34	438.43	ok
0.384	32	441.65	ok
0.084	102	745.59	ok
0.388	38	446.9	ok
0.389	39	446.39	ok
0.39	40	447.97	ok
0.387	36	454.59	ok
0.39	41	452.21	ok
0.388	37	461.41	ok
0.391	42	470.68	ok
0.391	43	470.77	ok
0.392	45	470.87	ok
0.391	44	481.5	ok
0.392	48	483.52	ok
0.392	47	486.89	ok
0.393	49	486.79	ok
0.394	51	486.37	ok
0.394	52	488.95	ok
0.392	46	493.27	ok
0.394	53	491.76	ok
0.393	50	502.66	ok
0.394	54	501.79	ok
0.395	56	501.18	ok
0.395	55	504.53	ok
0.396	59	507.48	ok
0.395	57	508.61	ok
0.411	77	494.63	ok
0.396	58	511.4	ok
0.421	79	490.2	ok
0.396	60	515.0	ok
0.41	78	503.4	ok
0.42	81	495.08	ok
0.425	73	491.88	ok
0.426	92	491.25	ok
0.429	62	489.16	ok
0.429	80	496.18	ok
0.425	68	512.26	ok
0.439	66	500.35	ok
0.445	67	502.52	ok
0.465	120	482.34	ok
0.454	86	494.57	ok
0.45	84	507.75	ok
0.453	108	505.38	ok
0.465	116	495.74	ok
0.465	118	495.83	ok
0.464	114	501.25	ok
0.467	127	502.34	ok
0.467	89	506.54	ok
0.468	136	506.1	ok
0.468	133	507.16	ok
0.47	85	506.42	ok
0.468	132	508.62	ok
0.47	149	506.59	ok
0.47	148	509.83	ok
0.471	155	509.55	ok
0.465	115	515.78	ok
0.472	156	513.08	ok
0.472	152	520.37	ok
0.472	153	521.31	ok
0.497	123	499.66	ok
0.476	140	529.38	ok
0.497	147	508.69	ok
0.506	75	502.08	ok
0.497	125	512.03	ok
0.475	88	534.06	ok
0.516	63	494.15	ok
0.517	87	498.51	ok
0.525	145	490.47	ok
0.525	69	494.27	ok
0.533	72	493.98	ok
0.535	121	492.7	ok
0.536	100	492.17	ok
0.536	93	493.2	ok
0.544	61	488.72	ok
0.539	158	495.5	ok
0.543	126	506.01	ok
0.543	119	506.01	ok
0.544	101	512.95	ok
0.561	117	496.51	ok
0.549	104	508.59	ok
0.573	107	487.74	ok
0.564	74	502.48	ok
0.56	103	506.76	ok
0.566	139	501.51	ok
0.57	129	498.19	ok
0.572	159	497.29	ok
0.577	130	494.41	ok
0.58	137	494.63	ok
0.603	99	471.79	ok
0.587	142	488.86	ok
0.588	65	487.51	ok
0.624	76	453.03	ok
0.586	71	491.46	ok
0.625	124	454.06	ok
0.62	98	464.69	ok
0.635	150	450.75	ok
0.66	134	437.75	ok
0.665	82	440.38	ok
0.666	83	439.65	ok
0.667	157	439.41	ok
0.66	128	449.22	ok
0.661	64	453.55	ok
0.666	94	448.79	ok
0.669	95	449.13	ok
0.67	90	458.48	ok
0.667	131	461.98	ok
0.67	146	459.6	ok
0.679	141	456.18	ok
0.68	151	455.72	ok
0.67	135	466.26	ok
0.674	91	465.13	ok
0.686	143	453.66	ok
0.686	0	457.02	ok
0.68	154	464.21	ok
0.69	2	460.11	ok
0.696	3	454.15	ok
0.695	1	459.54	ok
0.702	9	453.59	ok
0.695	4	465.75	ok
0.71	7	451.05	ok
0.718	8	444.95	ok
0.718	11	445.61	ok
0.707	6	457.16	ok
0.718	138	448.53	ok
0.726	12	442.59	ok
0.747	10	495.42	ok
0.747	15	502.78	ok
0.742	13	508.4	ok
0.747	18	511.97	ok
0.748	14	513.19	ok
0.743	5	522.75	ok
0.767	19	510.88	ok
0.766	20	512.01	ok
0.765	17	516.63	ok
0.77	21	512.33	ok
0.748	16	534.35	ok
0.771	25	515.63	ok
0.771	23	517.03	ok
0.772	28	524.93	ok
0.772	24	528.47	ok
0.775	27	525.81	ok
0.785	29	515.82	ok
0.773	22	535.63	ok
0.773	26	538.25	ok
0.794	122	522.41	ok
0.786	30	532.38	ok
0.793	144	525.21	ok
0.794	110	524.73	ok
0.788	113	531.43	ok
0.798	70	527.66	ok
0.811	105	514.62	ok
0.808	106	518.03	ok
0.812	97	520.32	ok
0.817	96	515.5	ok
0.812	109	527.42	ok
0.817	31	525.04	ok
0.816	111	528.88	ok
0.822	33	526.51	ok
0.819	112	529.02	ok
0.819	35	530.92	ok
0.83	102	524.29	ok
0.836	39	526.46	ok
0.826	32	536.61	ok
0.825	34	538.37	ok
0.838	40	528.6	ok
0.835	38	536.08	ok
0.842	36	531.9	ok
0.843	41	535.48	ok
0.849	37	530.09	ok
0.863	45	522.31	ok
0.862	43	525.64	ok
0.876	48	511.76	ok
0.861	42	528.34	ok
0.873	44	520.79	ok
0.883	52	518.23	ok
0.88	51	521.14	ok
0.88	49	522.07	ok
0.879	47	532.51	ok
0.885	46	528.6	ok
0.886	53	528.68	ok
0.896	50	523.6	ok
0.904	59	515.94	ok
0.896	54	526.09	ok
0.896	56	527.7	ok
0.899	55	525.15	ok
0.906	77	524.16	ok
0.907	58	524.03	ok
0.904	57	527.67	ok
0.916	81	516.6	ok
0.911	79	530.33	ok
0.912	60	532.88	ok
0.919	62	530.87	ok
0.913	78	538.48	ok
0.917	92	535.2	ok
0.917	73	535.99	ok
0.925	80	531.26	ok
0.938	68	519.12	ok
0.948	120	509.33	ok
0.948	67	512.72	ok
0.948	86	513.63	ok
0.96	116	503.8	ok
0.939	66	528.9	ok
0.961	118	507.46	ok
0.958	84	514.23	ok
0.966	114	522.1	ok
0.958	108	536.32	ok
0.974	89	523.16	ok
0.969	127	536.89	ok
0.975	133	533.51	ok
0.977	149	533.71	ok
0.976	85	534.75	ok
0.974	136	536.97	ok
0.977	132	543.65	ok
0.985	156	536.05	ok
0.981	155	540.4	ok
1.009	125	515.47	ok
0.981	115	544.67	ok
0.997	123	529.34	ok
0.993	153	535.36	ok
0.993	152	536.38	ok
1.009	88	520.22	ok
1.006	147	527.61	ok
0.98	148	553.42	ok
1.005	140	529.54	ok
1.008	75	526.58	ok
1.015	145	527.59	ok
1.01	63	533.19	ok
1.02	69	526.78	ok
1.027	72	528.31	ok
1.015	87	540.73	ok
1.028	121	536.65	ok
1.029	93	540.18	ok
1.028	100	544.35	ok
1.035	158	539.33	ok
1.032	61	543.59	ok
1.058	117	518.74	ok
1.049	119	527.59	ok
1.058	104	519.34	ok
1.067	74	511.36	ok
1.061	107	524.93	ok
1.057	101	529.03	ok
1.049	126	537.71	ok
1.068	129	524.34	ok
1.067	103	525.32	ok
1.068	139	527.14	ok
1.07	159	540.2	ok
1.075	137	537.76	ok
1.076	142	536.95	ok
1.071	130	541.7	ok
1.076	65	548.51	ok
1.075	99	549.87	ok
1.077	76	551.21	ok
1.078	71	557.11	ok
1.079	124	557.37	ok
1.085	98	551.54	ok
1.098	134	540.41	ok
1.085	150	553.01	ok
1.106	82	534.57	ok
1.119	95	525.92	ok
1.115	94	532.2	ok
1.106	83	541.33	ok
1.114	64	534.76	ok
1.11	128	539.91	ok
1.107	157	543.34	ok
1.13	146	520.88	ok
1.129	131	529.37	ok
1.136	141	526.72	ok
1.137	135	527.08	ok
1.136	151	530.62	ok
1.128	90	538.86	ok
1.14	91	537.12	ok
1.143	0	545.95	ok
1.14	143	549.39	ok
1.15	3	550.66	ok
1.144	154	557.28	ok
1.155	1	551.43	ok
1.155	9	551.55	ok
1.161	7	548.2	ok
1.161	4	548.87	ok
1.164	11	546.16	ok
1.163	8	549.59	ok
1.15	2	563.22	ok
1.165	6	552.62	ok
1.166	138	554.03	ok
1.251	13	476.36	ok
1.242	10	493.78	ok
1.25	15	490.02	ok
1.169	12	573.46	ok
1.266	5	476.84	ok
1.278	20	468.23	ok
1.259	18	487.7	ok
1.261	14	488.42	ok
1.278	19	474.6	ok
1.282	17	472.34	ok
1.282	21	475.11	ok
1.286	25	471.41	ok
1.288	23	472.26	ok
1.283	16	480.13	ok
1.301	27	466.19	ok
1.301	29	467.71	ok
1.311	26	458.27	ok
1.298	28	472.49	ok
1.3	24	470.22	ok
1.318	30	453.91	ok
1.309	22	465.95	ok
1.317	122	459.06	ok
1.319	110	459.35	ok
1.319	144	465.2	ok
1.32	113	467.02	ok
1.326	106	478.65	ok
1.326	70	479.81	ok
1.332	97	473.8	ok
1.326	105	482.95	ok
1.332	96	484.28	ok
1.342	31	474.85	ok
1.345	111	475.89	ok
1.34	109	488.54	ok
1.348	33	492.86	ok
1.355	102	494.12	ok
1.349	112	504.66	ok
1.363	32	492.42	ok
1.366	40	489.16	ok
1.35	35	506.0	ok
1.363	34	493.2	ok
1.372	38	485.65	ok
1.363	39	498.69	ok
1.374	36	488.5	ok
1.388	43	479.25	ok
1.378	41	489.39	ok
1.38	37	488.05	ok
1.385	45	482.95	ok
1.388	48	483.14	ok
1.394	44	483.13	ok
1.39	42	487.39	ok
1.401	52	481.22	ok
1.402	49	495.06	ok
1.401	51	495.91	ok
1.415	53	483.47	ok
1.42	59	482.03	ok
1.414	46	490.83	ok
1.419	50	487.1	ok
1.425	55	496.67	ok
1.422	54	510.51	ok
1.424	56	632.38	ok
1.412	47	646.94	ok
1.432	58	627.65	ok
1.432	57	627.56	ok
1.442	79	618.49	ok
1.432	81	628.24	ok
1.45	62	611.25	ok
1.445	60	617.8	ok
1.43	77	635.13	ok
1.468	118	603.79	ok
1.526	115	546.62	ok
1.488	114	585.03	ok
1.511	85	562.26	ok
1.497	89	576.44	ok
1.46	67	613.39	ok
1.495	108	579.15	ok
1.453	92	622.14	ok
1.521	155	553.7	ok
1.453	73	622.6	ok
1.452	78	623.61	ok
1.468	66	608.04	ok
1.52	132	556.18	ok
1.506	127	570.86	ok
1.472	84	605.0	ok
1.457	120	620.3	ok
1.464	116	613.5	ok
1.511	136	566.94	ok
1.508	133	570.47	ok
1.521	156	558.53	ok
1.511	149	569.37	ok
1.462	86	618.54	ok
1.524	125	556.65	ok
1.527	123	554.83	ok
1.457	68	624.89	ok
1.457	80	625.95	ok
1.529	88	584.07	ok
1.529	153	587.11	ok
1.529	152	587.2	ok
1.534	148	582.76	ok
1.535	75	584.68	ok
1.534	147	594.9	ok
1.535	140	596.2	ok
1.555	72	576.63	ok
1.544	63	590.81	ok
1.543	145	592.73	ok
1.556	87	580.18	ok
1.573	100	569.54	ok
1.565	121	579.27	ok
1.576	61	568.36	ok
1.569	93	575.73	ok
1.574	158	571.65	ok
1.547	69	601.75	ok
1.577	104	581.09	ok
1.576	117	584.19	ok
1.577	119	583.97	ok
1.578	74	588.4	ok
1.586	101	586.18	ok
1.586	107	589.18	ok
1.587	126	590.09	ok
1.593	129	584.61	ok
1.593	103	584.75	ok
1.61	159	578.37	ok
1.595	139	593.91	ok
1.612	137	578.18	ok
1.613	142	584.15	ok
1.625	99	581.52	ok
1.637	98	570.64	ok
1.625	65	582.81	ok
1.613	130	594.81	ok
1.629	76	579.59	ok
1.636	124	580.81	ok
1.639	150	579.14	ok
1.645	95	573.26	ok
1.635	71	583.29	ok
1.647	94	577.25	ok
1.64	82	584.44	ok
1.648	83	578.83	ok
1.65	128	583.92	ok
1.638	134	595.56	ok
1.649	64	585.23	ok
1.65	157	585.56	ok
1.651	146	590.88	ok
1.658	131	592.93	ok
1.663	141	591.77	ok
1.667	151	590.16	ok
1.667	90	591.73	ok
1.664	135	601.83	ok
1.69	143	577.07	ok
1.677	91	590.08	ok
1.701	3	568.98	ok
1.702	154	576.53	ok
1.689	0	594.78	ok
1.706	1	579.73	ok
1.707	9	583.36	ok
1.71	11	581.6	ok
1.713	8	581.73	ok
1.709	7	585.86	ok
1.71	4	591.62	ok
1.72	138	581.21	ok
1.727	13	578.92	ok
1.713	2	597.03	ok
1.736	10	577.38	ok
1.74	15	573.52	ok
1.717	6	601.33	ok
1.743	5	576.73	ok
1.747	18	573.14	ok
1.742	12	578.36	ok
1.75	14	579.19	ok
1.755	17	575.45	ok
1.752	19	577.98	ok
1.758	21	574.13	ok
1.746	20	600.02	ok
1.763	16	583.94	ok
1.761	23	586.79	ok
1.77	28	589.44	ok
1.772	30	589.91	ok
1.769	29	593.51	ok
1.758	25	612.87	ok
1.775	22	596.14	ok
1.77	26	602.01	ok
1.771	24	606.46	ok
1.776	122	606.88	ok
1.806	97	578.44	ok
1.779	110	606.17	ok
1.767	27	618.04	ok
1.784	144	601.76	ok
1.787	113	600.02	ok
1.805	106	590.87	ok
1.806	70	593.38	ok
1.817	96	587.17	ok
1.822	111	584.84	ok
1.809	105	597.7	ok
1.849	102	561.53	ok
1.828	109	583.93	ok
1.855	32	562.93	ok
1.856	35	562.54	ok
1.841	33	577.94	ok
1.857	38	562.06	ok
1.817	31	602.57	ok
1.853	112	569.36	ok
1.856	40	567.35	ok
1.861	39	563.19	ok
1.863	36	563.13	ok
1.857	34	570.84	ok
1.867	43	567.26	ok
1.868	41	567.45	ok
1.868	45	577.99	ok
1.877	42	570.27	ok
1.877	44	571.03	ok
1.871	48	577.19	ok
1.868	37	585.47	ok
1.897	49	562.54	ok
1.882	52	578.21	ok
1.898	53	562.78	ok
1.905	46	562.5	ok
1.907	50	561.49	ok
1.897	51	571.0	ok
1.902	59	566.8	ok
2.059	47	410.32	ok
2.057	56	420.29	ok
2.059	58	418.19	ok
1.921	55	561.79	ok
2.061	81	426.01	ok
1.933	54	561.97	ok
2.061	62	435.1	ok
2.06	57	439.19	ok
2.06	79	441.23	ok
2.072	118	431.99	ok
2.074	108	433.01	ok
2.063	60	450.6	ok
2.065	77	454.02	ok
2.073	114	451.65	ok
2.074	89	451.25	ok
2.074	85	462.86	ok
2.075	155	462.84	ok
2.077	132	461.78	ok
2.076	73	463.26	ok
2.078	116	461.8	ok
2.077	127	465.11	ok
2.074	67	469.72	ok
2.078	120	471.13	ok
2.076	78	477.2	ok
2.08	149	477.09	ok
2.075	92	486.27	ok
2.08	156	481.75	ok
2.079	136	486.88	ok
2.079	133	492.95	ok
2.081	86	502.92	ok
2.083	80	513.56	ok
2.082	123	519.26	ok
2.114	88	495.78	ok
2.077	84	532.38	ok
2.073	115	537.56	ok
2.076	66	534.21	ok
2.116	153	496.13	ok
2.117	148	500.48	ok
2.117	152	501.06	ok
2.131	140	486.77	ok
2.082	68	536.3	ok
2.129	147	584.3	ok
2.136	145	581.38	ok
2.132	72	585.77	ok
2.144	121	574.56	ok
2.081	125	638.07	ok
2.136	87	585.74	ok
2.135	63	592.36	ok
2.145	93	584.33	ok
2.145	61	587.05	ok
2.143	100	589.42	ok
2.146	158	586.41	ok
2.167	74	566.26	ok
2.12	75	615.95	ok
2.159	104	581.32	ok
2.178	103	573.0	ok
2.175	107	575.67	ok
2.149	69	606.19	ok
2.161	119	594.15	ok
2.161	117	600.26	ok
2.173	101	592.52	ok
2.177	129	590.33	ok
2.189	159	580.7	ok
2.177	126	593.07	ok
2.189	139	581.2	ok
2.191	137	584.07	ok
2.197	142	578.02	ok
2.207	98	568.17	ok
2.208	65	568.39	ok
2.207	99	574.75	ok
2.208	130	574.05	ok
2.217	124	578.44	ok
2.218	150	578.51	ok
2.208	76	588.72	ok
2.218	95	583.6	ok
2.225	82	579.69	ok
2.227	83	582.59	ok
2.219	71	598.03	ok
2.235	64	582.66	ok
2.224	94	593.35	ok
2.234	134	584.14	ok
2.234	128	586.05	ok
2.242	146	580.9	ok
2.236	157	592.82	ok
2.254	141	575.84	ok
2.257	151	573.38	ok
2.259	90	571.81	ok
2.251	131	579.92	ok
2.266	135	569.12	ok
2.267	143	571.21	ok
2.267	91	573.37	ok
2.27	3	581.3	ok
2.278	154	581.14	ok
2.29	9	574.72	ok
2.284	0	586.84	ok
2.292	11	581.65	ok
2.306	13	571.04	ok
2.286	1	591.34	ok
2.302	138	578.73	ok
2.295	7	589.19	ok
2.301	4	584.54	ok
2.295	8	591.68	ok
2.311	2	576.25	ok
2.314	10	573.82	ok
2.314	15	575.44	ok
2.319	5	571.72	ok
2.321	12	574.01	ok
2.33	17	566.81	ok
2.319	6	578.4	ok
2.332	21	569.57	ok
2.32	18	584.19	ok
2.329	14	575.94	ok
2.331	19	577.42	ok
2.347	16	561.8	ok
2.347	20	575.06	ok
2.36	28	563.94	ok
2.362	30	569.7	ok
2.363	29	578.74	ok
2.371	25	572.54	ok
2.348	23	596.4	ok
2.383	122	568.2	ok
2.372	26	579.61	ok
2.371	22	580.4	ok
2.377	24	575.07	ok
2.385	110	568.04	ok
2.387	113	580.56	ok
2.385	97	583.43	ok
2.386	144	582.59	ok
2.396	106	579.09	ok
2.407	111	570.71	ok
2.399	70	578.55	ok
2.407	105	571.21	ok
2.412	109	566.79	ok
2.419	33	566.15	ok
2.419	35	566.88	ok
2.423	112	563.36	ok
2.404	96	582.51	ok
2.385	27	601.56	ok
2.418	32	578.69	ok
2.41	102	587.22	ok
2.423	40	585.28	ok
2.42	38	595.17	ok
2.425	39	590.56	ok
2.42	31	595.63	ok
2.426	36	593.29	ok
2.446	45	575.85	ok
2.448	44	574.21	ok
2.448	42	578.88	ok
2.434	43	592.94	ok
2.428	34	600.11	ok
2.449	48	581.87	ok
2.435	41	595.52	ok
2.453	37	579.09	ok
2.46	49	579.0	ok
2.461	53	582.22	ok
2.461	52	585.9	ok
2.468	46	579.43	ok
2.469	59	582.15	ok
2.469	51	585.41	ok
2.468	50	586.09	ok
2.477	56	584.22	ok
2.483	55	581.89	ok
2.478	58	587.9	ok
2.487	81	579.21	ok
2.495	54	572.7	ok
2.499	57	571.19	ok
2.496	62	574.29	ok
2.501	79	573.6	ok
2.504	118	571.18	ok
2.469	47	608.13	ok
2.513	60	566.24	ok
2.525	89	567.7	ok
2.519	77	574.09	ok
2.507	108	586.36	ok
2.537	85	565.46	ok
2.539	132	563.72	ok
2.539	73	566.84	ok
2.525	114	581.47	ok
2.538	155	572.35	ok
2.542	127	571.2	ok
2.549	120	569.39	ok
2.562	156	560.92	ok
2.558	149	565.14	ok
2.54	116	582.99	ok
2.553	78	572.86	ok
2.561	92	570.44	ok
2.572	133	559.71	ok
2.544	67	588.41	ok
2.566	136	569.97	ok
2.584	86	554.17	ok
2.596	80	545.18	ok
2.601	123	541.12	ok
2.611	66	534.67	ok
2.61	84	540.38	ok
2.612	153	538.75	ok
2.61	115	541.09	ok
2.618	68	533.14	ok
2.61	88	542.36	ok
2.618	152	534.69	ok
2.618	140	534.59	ok
2.713	147	442.01	ok
2.617	148	546.35	ok
2.718	72	448.67	ok
2.718	145	450.07	ok
2.719	121	449.26	ok
2.719	125	452.88	ok
2.729	93	451.79	ok
2.722	87	459.37	ok
2.727	63	454.74	ok
2.732	100	451.35	ok
2.732	61	467.95	ok
2.74	104	461.43	ok
2.736	75	466.17	ok
2.733	158	473.69	ok
2.733	74	473.64	ok
2.751	103	460.67	ok
2.755	119	456.35	ok
2.751	107	471.03	ok
2.755	69	476.07	ok
2.761	117	471.93	ok
2.768	129	468.3	ok
2.77	159	468.29	ok
2.765	101	476.75	ok
2.77	139	472.05	ok
2.776	98	471.54	ok
2.77	126	477.6	ok
2.775	142	474.95	ok
2.782	99	470.0	ok
2.782	130	470.04	ok
2.776	65	476.38	ok
2.775	137	486.92	ok
2.796	150	467.72	ok
2.796	124	468.53	ok
2.802	95	469.91	ok
2.805	82	467.76	ok
2.797	76	476.96	ok
2.809	83	469.72	ok
2.818	134	468.68	ok
2.817	71	470.51	ok
2.817	64	476.62	ok
2.82	128	477.11	ok
2.818	94	479.47	ok
2.823	146	483.58	ok
2.835	135	473.49	ok
2.829	157	483.75	ok
2.831	131	481.43	ok
2.831	90	482.21	ok
2.83	141	487.88	ok
2.831	151	490.78	ok
2.838	143	485.03	ok
2.852	3	471.99	ok
2.841	91	483.39	ok
2.871	0	455.88	ok
2.865	9	462.35	ok
2.873	11	454.87	ok
2.859	154	469.14	ok
2.885	7	448.01	ok
2.877	13	464.1	ok
2.881	138	461.54	ok
2.878	1	468.58	ok
2.886	4	462.85	ok
2.887	8	462.87	ok
2.887	10	471.56	ok
2.89	15	470.69	ok
2.891	5	471.65	ok
2.887	2	479.53	ok
2.897	17	471.87	ok
2.897	6	478.25	ok
2.902	21	474.58	ok
2.905	18	476.6	ok
2.895	12	489.34	ok
2.905	14	482.95	ok
2.908	19	491.08	ok
2.909	16	490.62	ok
2.922	20	478.19	ok
2.924	28	480.73	ok
2.932	30	477.56	ok
2.942	29	475.15	ok
2.944	25	473.59	ok
2.944	23	474.78	ok
2.951	122	470.41	ok
2.951	26	471.26	ok
2.952	22	471.06	ok
2.952	24	481.2	ok
2.969	144	468.73	ok
2.953	110	484.69	ok
2.968	97	470.04	ok
2.975	106	468.45	ok
2.968	113	486.23	ok
2.977	111	478.88	ok
2.978	70	478.95	ok
2.979	109	477.95	ok
2.978	105	511.89	ok
2.986	112	504.15	ok
2.986	33	505.38	ok
2.986	35	505.35	ok
2.987	96	511.87	ok
2.987	27	515.18	ok
3.015	39	490.71	ok
3.009	40	504.73	ok
2.997	32	516.79	ok
2.998	102	527.39	ok
3.015	38	520.3	ok
3.016	31	520.03	ok
3.022	45	518.78	ok
3.028	34	518.66	ok
3.027	42	520.15	ok
3.031	48	519.89	ok
3.028	43	523.29	ok
3.033	37	519.61	ok
3.031	41	521.59	ok
3.022	44	535.84	ok
3.019	36	539.99	ok
3.047	46	512.41	ok
3.051	59	517.06	ok
3.054	51	515.74	ok
3.039	49	531.32	ok
3.043	53	529.07	ok
3.047	52	527.68	ok
3.054	50	523.65	ok
3.061	56	519.57	ok
3.066	58	521.7	ok
3.065	55	524.93	ok
3.07	62	527.51	ok
3.068	54	530.55	ok
3.066	81	539.04	ok
3.07	57	535.48	ok
3.093	89	518.03	ok
3.076	118	535.53	ok
3.075	79	536.26	ok
3.094	108	519.86	ok
3.093	77	525.93	ok
3.08	60	542.34	ok
3.078	47	544.7	ok
3.106	73	522.34	ok
3.102	132	526.05	ok
3.111	155	520.58	ok
3.106	114	526.72	ok
3.102	85	531.36	ok
3.114	127	522.72	ok
3.123	149	518.1	ok
3.118	120	525.87	ok
3.123	116	521.63	ok
3.126	78	524.37	ok
3.123	156	532.24	ok
3.132	92	524.57	ok
3.132	133	527.32	ok
3.138	86	525.83	ok
3.136	136	528.65	ok
3.142	123	523.33	ok
3.151	153	515.31	ok
3.142	80	525.04	ok
3.151	115	522.93	ok
3.146	66	529.2	ok
3.132	67	544.45	ok
3.152	88	533.82	ok
3.152	68	535.55	ok
3.164	148	532.86	ok
3.15	84	546.63	ok
3.167	72	530.49	ok
3.152	152	545.33	ok
3.155	147	550.91	ok
3.168	121	542.08	ok
3.172	125	540.84	ok
3.153	140	562.96	ok
3.168	145	548.28	ok
3.184	100	539.54	ok
3.182	63	541.38	ok
3.182	87	544.21	ok
3.181	93	547.6	ok
3.2	61	529.36	ok
3.202	104	533.89	ok
3.202	75	535.6	ok
3.207	158	533.3	ok
3.231	69	518.62	ok
3.207	74	543.31	ok
3.233	117	520.39	ok
3.212	103	542.38	ok
3.242	101	525.31	ok
3.212	119	555.81	ok
