t_rel	session_idx	ms	outcome
0.39	56	494.23	ok
0.383	34	502.34	ok
0.389	49	498.56	ok
0.391	54	504.16	ok
0.387	26	508.55	ok
0.386	27	512.97	ok
0.388	52	515.08	ok
0.389	53	514.83	ok
0.39	47	524.66	ok
0.393	59	523.45	ok
0.392	57	524.18	ok
0.391	44	528.91	ok
0.415	120	505.09	ok
0.405	93	516.2	ok
0.415	118	506.34	ok
0.392	55	529.55	ok
0.397	58	535.01	ok
0.426	106	508.45	ok
0.426	117	515.12	ok
0.425	149	517.97	ok
0.426	152	517.45	ok
0.427	132	519.08	ok
0.427	153	521.04	ok
0.427	154	521.95	ok
0.429	88	528.68	ok
0.432	159	528.08	ok
0.428	130	536.63	ok
0.429	92	538.73	ok
0.438	74	531.06	ok
0.441	140	531.15	ok
0.448	148	527.64	ok
0.443	112	533.01	ok
0.444	108	533.16	ok
0.444	83	535.61	ok
0.458	89	528.2	ok
0.452	101	538.54	ok
0.459	151	535.4	ok
0.466	136	531.37	ok
0.466	138	535.66	ok
0.459	156	543.39	ok
0.47	87	532.6	ok
0.485	124	523.29	ok
0.484	145	531.67	ok
0.475	126	540.65	ok
0.499	146	519.02	ok
0.499	147	527.98	ok
0.493	144	534.89	ok
0.458	73	575.47	ok
0.506	133	527.7	ok
0.543	131	494.75	ok
0.554	157	485.57	ok
0.525	141	517.24	ok
0.555	72	491.07	ok
0.554	142	493.04	ok
0.558	150	490.58	ok
0.555	99	508.71	ok
0.555	127	510.29	ok
0.558	115	513.72	ok
0.568	134	503.66	ok
0.563	103	510.57	ok
0.569	119	517.1	ok
0.563	109	525.46	ok
0.564	100	528.26	ok
0.572	135	524.06	ok
0.572	84	524.18	ok
0.569	125	528.03	ok
0.574	90	523.9	ok
0.577	111	530.34	ok
0.578	98	530.86	ok
0.585	110	524.28	ok
0.586	143	527.53	ok
0.578	61	539.32	ok
0.586	139	532.04	ok
0.586	114	531.87	ok
0.594	91	530.02	ok
0.594	62	530.91	ok
0.598	116	528.65	ok
0.615	129	512.24	ok
0.621	95	508.69	ok
0.624	123	511.17	ok
0.658	122	483.33	ok
0.63	121	512.0	ok
0.625	155	518.38	ok
0.625	137	527.71	ok
0.643	113	510.18	ok
0.669	107	487.18	ok
0.668	105	487.96	ok
0.667	94	494.98	ok
0.664	97	502.54	ok
0.67	0	501.04	ok
0.617	128	553.72	ok
0.67	1	512.23	ok
0.677	96	506.14	ok
0.671	2	512.35	ok
0.672	3	512.23	ok
0.685	78	585.67	ok
0.685	66	585.67	ok
0.701	102	570.29	ok
0.684	82	587.84	ok
0.677	4	594.47	ok
0.685	80	587.05	ok
0.7	67	572.98	ok
0.701	64	581.21	ok
0.702	65	582.11	ok
0.704	81	580.64	ok
0.704	71	582.9	ok
0.71	69	577.9	ok
0.712	85	579.29	ok
0.727	86	565.0	ok
0.734	6	558.84	ok
0.738	5	554.99	ok
0.728	75	566.19	ok
0.737	63	557.32	ok
0.714	68	583.2	ok
0.744	76	553.45	ok
0.741	70	557.26	ok
0.743	77	556.81	ok
0.748	7	556.5	ok
0.755	9	555.55	ok
0.764	158	548.27	ok
0.76	10	552.23	ok
0.764	11	558.2	ok
0.775	8	551.78	ok
0.774	12	559.64	ok
0.779	13	556.67	ok
0.789	18	549.39	ok
0.781	104	558.05	ok
0.789	15	553.15	ok
0.787	14	555.02	ok
0.79	20	554.79	ok
0.794	22	563.34	ok
0.791	17	566.79	ok
0.794	16	574.24	ok
0.798	79	574.58	ok
0.795	19	577.87	ok
0.798	23	575.91	ok
0.813	21	563.84	ok
0.804	29	576.27	ok
0.805	24	576.75	ok
0.81	30	574.44	ok
0.826	35	559.27	ok
0.802	32	583.33	ok
0.828	36	559.42	ok
0.828	37	567.03	ok
0.839	45	556.39	ok
0.84	28	559.34	ok
0.827	33	572.14	ok
0.84	41	570.08	ok
0.839	40	580.42	ok
0.863	50	556.68	ok
0.868	39	554.52	ok
0.868	38	559.61	ok
0.868	48	563.0	ok
0.852	51	579.51	ok
0.874	43	560.17	ok
0.874	42	561.11	ok
0.876	46	564.32	ok
0.876	25	564.38	ok
0.874	31	572.8	ok
0.884	60	563.65	ok
0.885	56	569.62	ok
0.888	49	573.44	ok
0.896	26	567.0	ok
0.885	34	578.31	ok
0.903	52	560.82	ok
0.899	27	568.11	ok
0.895	54	575.92	ok
0.904	53	585.36	ok
0.917	57	573.74	ok
0.92	44	571.17	ok
0.916	59	581.06	ok
0.921	93	582.62	ok
0.922	55	582.14	ok
0.921	118	589.75	ok
0.934	106	578.21	ok
0.941	117	571.59	ok
0.932	58	581.38	ok
0.915	47	600.64	ok
0.946	132	570.01	ok
0.944	152	579.93	ok
0.943	149	582.49	ok
0.92	120	605.55	ok
0.958	88	574.17	ok
0.949	154	583.37	ok
0.96	159	573.74	ok
0.965	130	569.28	ok
0.98	83	561.85	ok
0.976	148	566.27	ok
0.949	153	594.37	ok
0.968	92	575.11	ok
0.972	140	573.46	ok
0.977	108	568.74	ok
0.977	112	571.89	ok
0.987	89	568.23	ok
0.969	74	586.32	ok
0.995	151	563.54	ok
0.99	101	570.45	ok
1.002	156	560.14	ok
1.002	138	563.66	ok
1.003	87	563.0	ok
0.997	136	569.14	ok
1.016	126	551.56	ok
1.008	124	568.87	ok
1.016	145	562.24	ok
1.018	146	562.93	ok
1.027	147	561.68	ok
1.034	133	560.53	ok
1.034	73	566.76	ok
1.038	131	566.59	ok
1.028	144	576.84	ok
1.042	141	564.19	ok
1.04	157	567.56	ok
1.046	72	564.43	ok
1.047	142	566.34	ok
1.049	150	568.08	ok
1.063	99	558.96	ok
1.074	103	553.1	ok
1.072	115	555.66	ok
1.066	127	562.97	ok
1.086	119	557.22	ok
1.096	84	549.74	ok
1.072	134	575.72	ok
1.088	109	560.02	ok
1.092	100	556.64	ok
1.097	125	552.03	ok
1.096	135	557.08	ok
1.107	111	548.24	ok
1.109	98	548.01	ok
1.098	90	559.95	ok
1.113	143	545.61	ok
1.11	110	549.61	ok
1.118	139	547.73	ok
1.118	61	554.18	ok
1.125	62	549.77	ok
1.118	114	561.12	ok
1.128	129	552.43	ok
1.124	91	560.22	ok
1.13	95	558.12	ok
1.127	116	562.72	ok
1.135	123	554.85	ok
1.141	122	550.61	ok
1.154	113	540.94	ok
1.142	121	554.79	ok
1.156	107	544.25	ok
1.153	137	556.92	ok
1.143	155	571.93	ok
1.156	105	559.62	ok
1.166	97	554.52	ok
1.162	94	564.46	ok
1.171	128	558.64	ok
1.171	0	563.64	ok
1.183	1	551.95	ok
1.183	96	551.84	ok
1.184	2	551.92	ok
1.271	102	464.68	ok
1.184	3	558.34	ok
1.271	66	471.89	ok
1.272	4	474.27	ok
1.271	78	479.7	ok
1.272	82	479.46	ok
1.273	80	480.55	ok
1.283	64	470.85	ok
1.273	67	487.89	ok
1.284	65	481.07	ok
1.285	81	481.16	ok
1.288	69	478.51	ok
1.287	71	484.63	ok
1.291	85	481.06	ok
1.293	6	479.72	ok
1.294	5	484.91	ok
1.293	86	488.42	ok
1.294	75	492.18	ok
1.295	63	493.32	ok
1.297	68	497.81	ok
1.298	70	502.31	ok
1.298	76	503.14	ok
1.3	77	500.73	ok
1.305	7	503.63	ok
1.313	10	500.49	ok
1.312	158	501.26	ok
1.311	9	503.31	ok
1.327	8	491.7	ok
1.334	12	491.66	ok
1.322	11	504.01	ok
1.339	104	490.96	ok
1.345	20	486.45	ok
1.336	13	510.68	ok
1.343	14	504.1	ok
1.369	16	484.97	ok
1.339	18	515.5	ok
1.342	15	513.29	ok
1.358	17	507.53	ok
1.373	19	493.9	ok
1.374	23	493.24	ok
1.372	79	495.37	ok
1.382	24	489.74	ok
1.358	22	516.84	ok
1.385	30	489.68	ok
1.38	29	494.99	ok
1.385	35	503.23	ok
1.386	32	503.21	ok
1.388	36	503.18	ok
1.377	21	525.04	ok
1.399	28	503.21	ok
1.395	45	508.23	ok
1.42	50	490.84	ok
1.41	41	500.95	ok
1.42	40	491.87	ok
1.4	33	512.31	ok
1.428	38	489.82	ok
1.395	37	524.94	ok
1.432	48	489.12	ok
1.432	51	489.02	ok
1.422	39	499.0	ok
1.434	43	491.13	ok
1.441	46	487.98	ok
1.435	42	494.01	ok
1.441	25	490.84	ok
1.447	31	484.72	ok
1.454	56	481.72	ok
1.464	34	476.6	ok
1.462	49	487.16	ok
1.464	52	491.95	ok
1.463	26	497.51	ok
1.468	27	493.64	ok
1.471	54	492.78	ok
1.489	53	475.79	ok
1.448	60	517.64	ok
1.491	57	475.63	ok
1.491	44	481.88	ok
1.504	93	469.78	ok
1.497	59	478.55	ok
1.513	58	467.29	ok
1.513	106	468.23	ok
1.504	55	477.71	ok
1.513	117	473.24	ok
1.511	118	477.23	ok
1.526	149	463.92	ok
1.516	47	481.83	ok
1.526	120	471.84	ok
1.524	152	474.57	ok
1.516	132	485.8	ok
1.532	154	482.55	ok
1.532	88	486.71	ok
1.534	159	489.5	ok
1.534	130	489.5	ok
1.543	153	491.71	ok
1.543	92	491.84	ok
1.543	148	579.12	ok
1.546	140	582.69	ok
1.542	83	588.67	ok
1.546	108	585.11	ok
1.549	112	586.43	ok
1.566	138	577.57	ok
1.556	74	588.07	ok
1.561	101	583.36	ok
1.589	147	555.83	ok
1.648	134	497.51	ok
1.566	87	580.21	ok
1.555	89	591.45	ok
1.559	151	588.46	ok
1.595	133	552.96	ok
1.649	100	499.17	ok
1.605	131	543.65	ok
1.563	156	585.92	ok
1.606	141	542.87	ok
1.649	125	500.48	ok
1.623	99	527.35	ok
1.613	142	537.04	ok
1.627	103	523.45	ok
1.6	73	550.43	ok
1.577	124	574.0	ok
1.646	84	505.71	ok
1.629	127	523.09	ok
1.628	115	525.09	ok
1.644	119	509.02	ok
1.611	72	542.34	ok
1.581	146	572.78	ok
1.607	157	546.6	ok
1.605	144	549.32	ok
1.566	136	588.29	ok
1.617	150	538.37	ok
1.578	145	577.98	ok
1.568	126	588.59	ok
1.653	135	515.65	ok
1.655	111	513.67	ok
1.648	109	523.01	ok
1.658	90	517.52	ok
1.657	98	526.79	ok
1.659	110	533.8	ok
1.666	139	531.0	ok
1.659	143	538.56	ok
1.672	61	527.84	ok
1.68	114	520.94	ok
1.675	62	535.16	ok
1.68	129	532.43	ok
1.688	95	531.66	ok
1.69	123	530.35	ok
1.685	91	537.73	ok
1.692	122	537.76	ok
1.69	116	541.71	ok
1.7	107	531.56	ok
1.695	113	537.74	ok
1.697	121	538.62	ok
1.71	137	527.68	ok
1.716	155	530.46	ok
1.716	105	532.61	ok
1.721	97	531.3	ok
1.726	94	529.4	ok
1.73	128	529.08	ok
1.735	96	531.62	ok
1.735	1	534.77	ok
1.746	4	527.86	ok
1.736	2	539.0	ok
1.735	0	540.5	ok
1.736	102	541.34	ok
1.743	66	536.65	ok
1.743	3	537.53	ok
1.753	80	528.37	ok
1.754	64	533.17	ok
1.761	67	525.99	ok
1.75	78	537.07	ok
1.751	82	537.98	ok
1.766	81	528.96	ok
1.772	71	525.43	ok
1.766	69	532.57	ok
1.765	65	533.63	ok
1.772	85	528.9	ok
1.779	5	533.08	ok
1.773	6	539.35	ok
1.781	86	538.2	ok
1.788	63	531.52	ok
1.787	75	533.76	ok
1.795	68	528.41	ok
1.8	70	528.01	ok
1.814	158	518.64	ok
1.801	77	532.52	ok
1.801	76	533.33	ok
1.814	9	521.79	ok
1.808	7	528.13	ok
1.826	11	512.21	ok
1.813	10	525.07	ok
1.819	8	530.02	ok
1.832	20	518.69	ok
1.846	13	504.57	ok
1.847	14	510.07	ok
1.826	12	531.74	ok
1.854	16	509.03	ok
1.83	104	534.9	ok
1.856	15	520.52	ok
1.854	18	524.63	ok
1.866	17	513.82	ok
1.867	19	519.87	ok
1.872	24	525.27	ok
1.875	30	522.98	ok
1.868	79	541.07	ok
1.867	23	543.57	ok
1.874	22	536.84	ok
1.889	32	524.42	ok
1.889	35	527.26	ok
1.875	29	548.92	ok
1.904	45	520.63	ok
1.912	40	515.66	ok
1.902	21	527.65	ok
1.891	36	539.24	ok
1.912	41	519.89	ok
1.903	28	529.2	ok
1.912	33	522.53	ok
1.911	50	527.31	ok
1.918	38	523.95	ok
1.921	51	524.01	ok
1.921	48	524.6	ok
1.929	42	519.07	ok
1.921	39	527.74	ok
1.929	46	521.14	ok
1.925	43	525.05	ok
1.932	25	521.21	ok
1.92	37	533.2	ok
1.936	56	523.39	ok
1.932	31	529.92	ok
1.94	34	525.07	ok
1.961	26	506.04	ok
1.956	52	510.97	ok
1.949	49	518.58	ok
1.964	54	505.94	ok
1.961	27	509.29	ok
1.966	60	509.18	ok
1.966	57	509.19	ok
1.965	53	510.97	ok
1.974	93	508.18	ok
1.973	44	509.12	ok
1.981	58	506.05	ok
1.981	106	507.24	ok
1.976	59	518.79	ok
1.99	149	507.86	ok
1.982	55	518.58	ok
1.986	117	519.84	ok
1.989	118	521.99	ok
1.998	120	521.98	ok
1.998	47	523.17	ok
2.002	132	521.0	ok
1.999	152	535.18	ok
2.015	154	518.86	ok
2.023	159	512.63	ok
2.019	88	520.23	ok
2.024	130	515.97	ok
2.122	148	421.63	ok
2.035	153	511.24	ok
2.035	92	513.04	ok
2.131	108	417.83	ok
2.131	83	418.59	ok
2.128	140	421.5	ok
2.135	112	417.51	ok
2.145	147	408.31	ok
2.146	134	414.29	ok
2.144	74	416.68	ok
2.144	101	416.59	ok
2.143	138	422.92	ok
2.15	125	423.93	ok
2.15	99	427.2	ok
2.147	151	435.94	ok
2.146	87	443.72	ok
2.148	133	442.84	ok
2.15	142	440.6	ok
2.147	89	449.41	ok
2.152	84	444.84	ok
2.151	73	447.5	ok
2.153	115	446.52	ok
2.148	131	456.26	ok
2.151	103	454.59	ok
2.149	156	460.26	ok
2.149	141	467.75	ok
2.153	72	464.19	ok
2.152	127	467.72	ok
2.154	146	476.1	ok
2.153	119	479.62	ok
2.152	124	481.7	ok
2.148	100	485.55	ok
2.154	144	479.62	ok
2.155	136	480.87	ok
2.154	157	483.47	ok
2.156	150	484.27	ok
2.156	126	487.96	ok
2.156	145	488.74	ok
2.169	111	564.72	ok
2.184	98	553.66	ok
2.172	109	566.66	ok
2.175	90	564.61	ok
2.169	135	571.34	ok
2.198	143	547.39	ok
2.193	110	552.12	ok
2.2	61	545.49	ok
2.197	139	563.2	ok
2.201	114	576.1	ok
2.213	129	564.5	ok
2.21	62	569.6	ok
2.221	123	564.15	ok
2.23	122	555.36	ok
2.232	107	553.67	ok
2.223	91	563.49	ok
2.22	95	566.02	ok
2.256	94	537.47	ok
2.236	121	558.46	ok
2.232	116	565.23	ok
2.252	97	548.7	ok
2.233	113	570.85	ok
2.259	128	548.82	ok
2.238	137	572.67	ok
2.267	96	546.06	ok
2.249	105	570.08	ok
2.246	155	573.09	ok
2.27	1	550.05	ok
2.274	4	545.77	ok
2.275	2	546.85	ok
2.275	0	548.18	ok
2.28	66	548.37	ok
2.278	102	551.12	ok
2.287	64	544.72	ok
2.28	3	551.9	ok
2.282	80	552.61	ok
2.289	82	548.55	ok
2.287	67	551.0	ok
2.288	78	550.98	ok
2.295	81	555.34	ok
2.298	71	562.75	ok
2.299	69	566.63	ok
2.299	65	566.64	ok
2.32	63	562.19	ok
2.32	86	562.98	ok
2.301	85	581.5	ok
2.312	6	571.27	ok
2.312	5	571.94	ok
2.32	75	564.52	ok
2.328	70	560.3	ok
2.333	158	563.29	ok
2.334	77	563.24	ok
2.334	76	563.17	ok
2.337	7	568.3	ok
2.338	11	566.94	ok
2.324	68	582.11	ok
2.336	9	574.17	ok
2.349	8	561.92	ok
2.351	13	560.94	ok
2.351	20	565.74	ok
2.339	10	578.27	ok
2.357	14	564.99	ok
2.357	12	566.48	ok
2.365	104	559.14	ok
2.363	16	569.22	ok
2.376	15	566.22	ok
2.379	18	565.22	ok
2.387	19	558.08	ok
2.409	79	540.25	ok
2.38	17	575.05	ok
2.398	30	557.28	ok
2.397	24	562.41	ok
2.411	22	552.28	ok
2.416	35	548.04	ok
2.411	23	561.93	ok
2.414	32	559.91	ok
2.424	29	559.65	ok
2.432	28	554.22	ok
2.425	45	562.06	ok
2.43	21	564.34	ok
2.435	33	560.06	ok
2.43	36	565.1	ok
2.428	40	568.04	ok
2.439	50	558.47	ok
2.432	41	569.58	ok
2.442	38	562.13	ok
2.445	51	569.17	ok
2.445	48	570.51	ok
2.449	42	567.72	ok
2.449	39	567.49	ok
2.45	43	569.88	ok
2.45	46	577.78	ok
2.453	25	577.36	ok
2.46	56	573.21	ok
2.453	37	582.49	ok
2.462	31	573.96	ok
2.467	26	577.13	ok
2.466	34	578.88	ok
2.468	49	578.5	ok
2.467	52	579.39	ok
2.471	27	580.88	ok
2.476	57	578.37	ok
2.47	54	585.58	ok
2.476	53	586.26	ok
2.475	60	587.76	ok
2.482	93	582.46	ok
2.487	58	578.04	ok
2.482	44	587.51	ok
2.498	149	572.52	ok
2.501	55	573.9	ok
2.488	106	590.37	ok
2.495	59	586.72	ok
2.511	118	574.58	ok
2.506	117	579.41	ok
2.521	47	573.42	ok
2.523	132	581.98	ok
2.534	154	575.38	ok
2.52	120	589.79	ok
2.534	152	581.19	ok
2.536	159	579.38	ok
2.544	148	572.35	ok
2.54	130	578.71	ok
2.539	88	584.05	ok
2.546	153	577.35	ok
2.549	108	583.07	ok
2.55	140	584.71	ok
2.549	92	586.44	ok
2.554	147	583.21	ok
2.553	112	584.44	ok
2.55	83	588.0	ok
2.56	134	583.71	ok
2.566	138	582.19	ok
2.561	101	587.99	ok
2.561	74	588.67	ok
2.577	99	574.52	ok
2.574	125	578.31	ok
2.583	151	570.39	ok
2.591	133	563.57	ok
2.591	142	568.76	ok
2.59	87	570.04	ok
2.597	84	564.44	ok
2.596	89	568.94	ok
2.599	73	567.12	ok
2.599	115	567.3	ok
2.605	103	561.62	ok
2.617	141	558.03	ok
2.618	72	564.48	ok
2.605	131	579.13	ok
2.609	156	577.0	ok
2.633	119	553.66	ok
2.62	127	575.54	ok
2.63	146	567.88	ok
2.634	100	564.71	ok
2.634	144	570.25	ok
2.644	126	560.89	ok
2.638	157	580.51	ok
2.734	111	484.62	ok
2.633	124	586.0	ok
2.645	145	581.62	ok
2.64	150	587.19	ok
2.738	98	490.95	ok
2.636	136	593.71	ok
2.738	109	503.32	ok
2.745	143	503.88	ok
2.745	110	504.16	ok
2.74	135	513.57	ok
2.74	90	514.47	ok
2.761	139	500.59	ok
2.746	61	516.89	ok
2.78	62	483.23	ok
2.777	114	489.68	ok
2.785	123	483.52	ok
2.786	107	484.07	ok
2.785	122	484.82	ok
2.777	129	494.25	ok
2.787	95	487.81	ok
2.786	91	488.42	ok
2.794	121	480.64	ok
2.793	94	481.84	ok
2.797	116	480.14	ok
2.804	113	475.83	ok
2.801	97	478.78	ok
2.811	137	471.58	ok
2.808	128	474.74	ok
2.819	155	464.09	ok
2.813	96	478.63	ok
2.82	1	475.79	ok
2.82	4	477.22	ok
2.819	105	500.54	ok
2.822	2	498.49	ok
2.823	0	497.19	ok
2.828	66	492.58	ok
2.829	102	505.31	ok
2.832	3	510.94	ok
2.832	64	512.87	ok
2.838	67	507.08	ok
2.834	80	511.54	ok
2.839	78	509.65	ok
2.866	65	482.83	ok
2.838	82	511.91	ok
2.86	71	491.25	ok
2.85	81	501.58	ok
2.866	69	489.15	ok
2.883	85	472.13	ok
2.884	6	472.95	ok
2.885	75	494.51	ok
2.889	70	493.12	ok
2.884	5	498.68	ok
2.896	158	491.21	ok
2.897	77	490.63	ok
2.882	63	505.89	ok
2.883	86	511.71	ok
2.906	68	489.1	ok
2.898	76	497.75	ok
2.905	11	490.48	ok
2.911	8	496.97	ok
2.905	7	507.8	ok
2.91	9	505.28	ok
2.912	13	507.4	ok
2.917	10	514.39	ok
2.922	14	510.91	ok
2.917	20	516.73	ok
2.925	104	510.59	ok
2.949	79	487.86	ok
2.924	12	517.49	ok
2.945	18	499.5	ok
2.943	15	503.56	ok
2.96	24	488.0	ok
2.955	17	493.45	ok
2.932	16	516.29	ok
2.945	19	504.13	ok
2.964	22	494.44	ok
2.955	30	539.66	ok
2.964	35	531.5	ok
2.974	32	522.63	ok
2.973	23	532.52	ok
2.995	21	519.22	ok
2.987	45	527.49	ok
2.986	28	528.18	ok
2.984	29	530.99	ok
2.996	40	519.4	ok
2.995	33	530.03	ok
2.996	36	530.04	ok
3.001	41	526.75	ok
2.997	50	531.42	ok
3.004	38	526.76	ok
3.017	42	524.43	ok
3.017	39	524.34	ok
3.014	51	527.03	ok
3.016	48	525.95	ok
3.02	43	526.09	ok
3.031	25	521.79	ok
3.028	46	524.86	ok
3.033	56	520.1	ok
3.037	31	517.15	ok
3.044	26	511.09	ok
3.036	37	524.86	ok
3.045	34	516.66	ok
3.046	49	515.1	ok
3.047	52	516.79	ok
3.052	27	527.83	ok
3.063	60	522.76	ok
3.054	57	532.11	ok
3.056	54	530.46	ok
3.065	58	530.01	ok
3.064	93	533.75	ok
3.075	55	524.07	ok
3.07	149	528.61	ok
3.079	106	520.99	ok
3.082	59	518.37	ok
3.07	44	530.45	ok
3.086	117	532.9	ok
3.11	154	512.43	ok
3.062	53	561.57	ok
3.085	118	539.13	ok
3.095	47	530.39	ok
3.116	159	510.46	ok
3.105	132	521.09	ok
3.115	152	513.25	ok
3.119	130	517.0	ok
3.124	88	512.44	ok
3.124	153	518.7	ok
3.116	148	527.13	ok
3.132	108	511.44	ok
3.11	120	536.68	ok
3.135	140	512.55	ok
3.137	112	510.94	ok
3.135	92	513.28	ok
3.149	138	504.81	ok
3.137	147	520.4	ok
3.138	83	523.71	ok
3.144	134	519.92	ok
3.149	74	514.88	ok
3.152	99	518.64	ok
3.149	101	521.69	ok
3.152	125	520.43	ok
3.154	151	531.39	ok
3.16	142	525.92	ok
3.16	87	531.18	ok
3.161	84	530.35	ok
3.167	115	526.03	ok
3.166	73	527.21	ok
3.154	133	539.07	ok
3.165	89	534.46	ok
3.167	103	535.07	ok
3.175	141	527.26	ok
3.184	131	521.76	ok
3.182	72	526.36	ok
3.187	119	527.76	ok
3.196	127	518.69	ok
3.186	156	536.46	ok
3.205	144	522.36	ok
3.218	157	514.08	ok
3.198	146	534.86	ok
3.199	100	535.71	ok
3.219	111	522.95	ok
3.205	126	539.06	ok
3.219	124	525.43	ok
3.227	145	519.64	ok
3.23	136	517.19	ok
3.229	98	519.24	ok
3.227	150	521.37	ok
3.242	109	508.61	ok
