t_rel	session_idx	ms	outcome
0.003	1	144.19	ok
0.033	16	114.22	ok
0.003	2	145.51	ok
0.022	14	126.34	ok
0.002	0	149.1	ok
0.005	3	154.7	ok
0.027	15	133.28	ok
0.034	17	126.42	ok
0.005	4	155.03	ok
0.037	19	123.96	ok
0.037	20	123.53	ok
0.035	18	125.92	ok
0.007	5	154.52	ok
0.009	6	154.07	ok
0.013	10	152.32	ok
0.009	7	156.16	ok
0.039	21	132.41	ok
0.04	22	137.09	ok
0.012	9	164.99	ok
0.01	8	240.4	ok
0.043	27	208.34	ok
0.016	12	235.16	ok
0.041	23	210.6	ok
0.018	13	233.52	ok
0.015	11	239.09	ok
0.043	29	210.93	ok
0.042	24	214.7	ok
0.042	25	219.31	ok
0.043	28	218.46	ok
0.044	31	220.07	ok
0.044	30	220.61	ok
0.044	32	224.24	ok
0.042	26	226.41	ok
0.045	34	225.32	ok
0.046	37	224.85	ok
0.045	33	232.81	ok
0.046	38	231.56	ok
0.047	40	232.68	ok
0.047	41	232.44	ok
0.048	42	243.39	ok
0.045	35	246.05	ok
0.046	36	246.01	ok
0.047	39	249.87	ok
0.048	43	248.62	ok
0.048	44	255.89	ok
0.049	46	262.37	ok
0.049	45	262.98	ok
0.05	49	261.47	ok
0.05	48	284.77	ok
0.049	47	287.49	ok
0.061	51	284.92	ok
0.102	58	252.69	ok
0.061	50	294.03	ok
0.074	53	281.4	ok
0.092	56	263.06	ok
0.071	52	284.21	ok
0.093	57	273.25	ok
0.089	54	276.74	ok
0.103	59	263.81	ok
0.103	60	264.45	ok
0.09	55	294.42	ok
0.114	107	298.39	ok
0.112	95	301.3	ok
0.114	105	299.38	ok
0.115	114	297.76	ok
0.118	131	295.2	ok
0.116	117	298.7	ok
0.114	109	300.14	ok
0.122	139	293.07	ok
0.126	144	289.23	ok
0.126	146	293.84	ok
0.111	93	314.48	ok
0.128	152	304.94	ok
0.116	120	318.57	ok
0.11	90	327.17	ok
0.125	142	326.83	ok
0.112	98	340.07	ok
0.13	159	326.09	ok
0.111	92	345.4	ok
0.125	143	331.29	ok
0.112	99	346.79	ok
0.127	149	332.57	ok
0.111	91	349.09	ok
0.105	64	360.45	ok
0.106	68	359.56	ok
0.11	89	359.26	ok
0.115	113	362.69	ok
0.11	88	368.51	ok
0.116	118	364.15	ok
0.108	79	372.08	ok
0.117	128	364.75	ok
