tag	pool	phase	epoch	source	metric	value
r1-p15_post	15	post	1788573260	spring	hikaricp_connections_acquire_seconds_sum{pool="HikariPool-1"}	0.509499211
r1-p15_post	15	post	1788573260	spring	hikaricp_connections_acquire_seconds_max{pool="HikariPool-1"}	0.029322102
r1-p15_post	15	post	1788573260	spring	hikaricp_connections_active{pool="HikariPool-1"}	0.0
r1-p15_post	15	post	1788573260	spring	hikaricp_connections_creation_seconds_count{pool="HikariPool-1"}	0
r1-p15_post	15	post	1788573260	spring	hikaricp_connections_creation_seconds_sum{pool="HikariPool-1"}	0.0
r1-p15_post	15	post	1788573260	spring	hikaricp_connections_creation_seconds_max{pool="HikariPool-1"}	0.0
r1-p15_post	15	post	1788573260	spring	hikaricp_connections_idle{pool="HikariPool-1"}	15.0
r1-p15_post	15	post	1788573260	spring	hikaricp_connections_max{pool="HikariPool-1"}	15.0
r1-p15_post	15	post	1788573260	spring	hikaricp_connections_min{pool="HikariPool-1"}	15.0
r1-p15_post	15	post	1788573260	spring	hikaricp_connections_pending{pool="HikariPool-1"}	0.0
r1-p15_post	15	post	1788573260	spring	hikaricp_connections_timeout_total{pool="HikariPool-1"}	0.0
r1-p15_post	15	post	1788573260	spring	hikaricp_connections_usage_seconds_count{pool="HikariPool-1"}	15011
r1-p15_post	15	post	1788573260	spring	hikaricp_connections_usage_seconds_sum{pool="HikariPool-1"}	21.834
r1-p15_post	15	post	1788573260	spring	hikaricp_connections_usage_seconds_max{pool="HikariPool-1"}	0.106
r1-p15_post	15	post	1788573260	mysql	Innodb_row_lock_time	0
r1-p15_post	15	post	1788573260	mysql	Innodb_row_lock_waits	0
r1-p15_post	15	post	1788573260	mysql	Threads_connected	16
r1-p15_post	15	post	1788573260	mysql	Threads_running	2
r1-p17	17	pre	1788573274	spring	hikaricp_connections{pool="HikariPool-1"}	17.0
r1-p17	17	pre	1788573274	spring	hikaricp_connections_acquire_seconds_count{pool="HikariPool-1"}	6
r1-p17	17	pre	1788573274	spring	hikaricp_connections_acquire_seconds_sum{pool="HikariPool-1"}	5.68713E-4
r1-p17	17	pre	1788573274	spring	hikaricp_connections_acquire_seconds_max{pool="HikariPool-1"}	5.08412E-4
r1-p17	17	pre	1788573274	spring	hikaricp_connections_active{pool="HikariPool-1"}	0.0
