tag	pool	phase	epoch	source	metric	value
r1-p15	15	pre	1788702807	spring	hikaricp_connections_idle{pool="HikariPool-1"}	15.0
r1-p15	15	pre	1788702807	spring	hikaricp_connections_max{pool="HikariPool-1"}	15.0
r1-p15	15	pre	1788702807	spring	hikaricp_connections_min{pool="HikariPool-1"}	15.0
r1-p15	15	pre	1788702807	spring	hikaricp_connections_pending{pool="HikariPool-1"}	0.0
r1-p15	15	pre	1788702807	spring	hikaricp_connections_timeout_total{pool="HikariPool-1"}	0.0
r1-p15	15	pre	1788702807	spring	hikaricp_connections_usage_seconds_count{pool="HikariPool-1"}	6
r1-p15	15	pre	1788702807	spring	hikaricp_connections_usage_seconds_sum{pool="HikariPool-1"}	0.016
r1-p15	15	pre	1788702807	spring	hikaricp_connections_usage_seconds_max{pool="HikariPool-1"}	0.009
r1-p15	15	pre	1788702807	mysql	Innodb_row_lock_time	0
r1-p15	15	pre	1788702807	mysql	Innodb_row_lock_waits	0
r1-p15	15	pre	1788702807	mysql	Threads_connected	16
r1-p15	15	pre	1788702807	mysql	Threads_running	2
r1-p15_post	15	post	1788702818	spring	hikaricp_connections{pool="HikariPool-1"}	15.0
r1-p15_post	15	post	1788702818	spring	hikaricp_connections_acquire_seconds_count{pool="HikariPool-1"}	15013
r1-p15_post	15	post	1788702818	spring	hikaricp_connections_acquire_seconds_sum{pool="HikariPool-1"}	113.647867608
r1-p15_post	15	post	1788702818	spring	hikaricp_connections_acquire_seconds_max{pool="HikariPool-1"}	0.276702951
r1-p15_post	15	post	1788702818	spring	hikaricp_connections_active{pool="HikariPool-1"}	0.0
r1-p15_post	15	post	1788702818	spring	hikaricp_connections_creation_seconds_count{pool="HikariPool-1"}	0
r1-p15_post	15	post	1788702818	spring	hikaricp_connections_creation_seconds_sum{pool="HikariPool-1"}	0.0
r1-p15_post	15	post	1788702818	spring	hikaricp_connections_creation_seconds_max{pool="HikariPool-1"}	0.0
r1-p15_post	15	post	1788702818	spring	hikaricp_connections_idle{pool="HikariPool-1"}	15.0
r1-p15_post	15	post	1788702818	spring	hikaricp_connections_max{pool="HikariPool-1"}	15.0
r1-p15_post	15	post	1788702818	spring	hikaricp_connections_min{pool="HikariPool-1"}	15.0
r1-p15_post	15	post	1788702818	spring	hikaricp_connections_pending{pool="HikariPool-1"}	0.0
r1-p15_post	15	post	1788702818	spring	hikaricp_connections_timeout_total{pool="HikariPool-1"}	0.0
r1-p15_post	15	post	1788702818	spring	hikaricp_connections_usage_seconds_count{pool="HikariPool-1"}	15013
r1-p15_post	15	post	1788702818	spring	hikaricp_connections_usage_seconds_sum{pool="HikariPool-1"}	87.569
r1-p15_post	15	post	1788702818	spring	hikaricp_connections_usage_seconds_max{pool="HikariPool-1"}	0.085
r1-p15_post	15	post	1788702818	mysql	Innodb_row_lock_time	0
r1-p15_post	15	post	1788702818	mysql	Innodb_row_lock_waits	0
r1-p15_post	15	post	1788702818	mysql	Threads_connected	16
r1-p15_post	15	post	1788702818	mysql	Threads_running	2
r1-p17	17	pre	1788702831	spring	hikaricp_connections{pool="HikariPool-1"}	17.0
r1-p17	17	pre	1788702831	spring	hikaricp_connections_acquire_seconds_count{pool="HikariPool-1"}	6
r1-p17	17	pre	1788702831	spring	hikaricp_connections_acquire_seconds_sum{pool="HikariPool-1"}	7.3462E-4
r1-p17	17	pre	1788702831	spring	hikaricp_connections_acquire_seconds_max{pool="HikariPool-1"}	6.67226E-4
r1-p17	17	pre	1788702831	spring	hikaricp_connections_active{pool="HikariPool-1"}	0.0
r1-p17	17	pre	1788702831	spring	hikaricp_connections_creation_seconds_count{pool="HikariPool-1"}	0
r1-p17	17	pre	1788702831	spring	hikaricp_connections_creation_seconds_sum{pool="HikariPool-1"}	0.0
r1-p17	17	pre	1788702831	spring	hikaricp_connections_creation_seconds_max{pool="HikariPool-1"}	0.0
r1-p17	17	pre	1788702831	spring	hikaricp_connections_idle{pool="HikariPool-1"}	17.0
r1-p17	17	pre	1788702831	spring	hikaricp_connections_max{pool="HikariPool-1"}	17.0
r1-p17	17	pre	1788702831	spring	hikaricp_connections_min{pool="HikariPool-1"}	17.0
r1-p17	17	pre	1788702831	spring	hikaricp_connections_pending{pool="HikariPool-1"}	0.0
r1-p17	17	pre	1788702831	spring	hikaricp_connections_timeout_total{pool="HikariPool-1"}	0.0
