tag	pool	phase	epoch	source	metric	value
r1-p17_post	17	post	1788532162	spring	hikaricp_connections{pool="HikariPool-1"}	17.0
r1-p17_post	17	post	1788532162	spring	hikaricp_connections_acquire_seconds_count{pool="HikariPool-1"}	15015
r1-p17_post	17	post	1788532162	spring	hikaricp_connections_acquire_seconds_sum{pool="HikariPool-1"}	218.251834153
r1-p17_post	17	post	1788532162	spring	hikaricp_connections_acquire_seconds_max{pool="HikariPool-1"}	0.187030934
r1-p17_post	17	post	1788532162	spring	hikaricp_connections_active{pool="HikariPool-1"}	0.0
r1-p17_post	17	post	1788532162	spring	hikaricp_connections_creation_seconds_count{pool="HikariPool-1"}	0
r1-p17_post	17	post	1788532162	spring	hikaricp_connections_creation_seconds_sum{pool="HikariPool-1"}	0.0
r1-p17_post	17	post	1788532162	spring	hikaricp_connections_creation_seconds_max{pool="HikariPool-1"}	0.0
r1-p17_post	17	post	1788532162	spring	hikaricp_connections_idle{pool="HikariPool-1"}	17.0
r1-p17_post	17	post	1788532162	spring	hikaricp_connections_max{pool="HikariPool-1"}	17.0
r1-p17_post	17	post	1788532162	spring	hikaricp_connections_min{pool="HikariPool-1"}	17.0
r1-p17_post	17	post	1788532162	spring	hikaricp_connections_pending{pool="HikariPool-1"}	0.0
r1-p17_post	17	post	1788532162	spring	hikaricp_connections_timeout_total{pool="HikariPool-1"}	0.0
r1-p17_post	17	post	1788532162	spring	hikaricp_connections_usage_seconds_count{pool="HikariPool-1"}	15015
r1-p17_post	17	post	1788532162	spring	hikaricp_connections_usage_seconds_sum{pool="HikariPool-1"}	147.659
r1-p17_post	17	post	1788532162	spring	hikaricp_connections_usage_seconds_max{pool="HikariPool-1"}	0.277
r1-p17_post	17	post	1788532162	mysql	Innodb_row_lock_time	0
r1-p17_post	17	post	1788532162	mysql	Innodb_row_lock_waits	0
r1-p17_post	17	post	1788532162	mysql	Threads_connected	18
r1-p17_post	17	post	1788532162	mysql	Threads_running	2
r1-p20	20	pre	1788532179	spring	hikaricp_connections{pool="HikariPool-1"}	20.0
r1-p20	20	pre	1788532179	spring	hikaricp_connections_acquire_seconds_count{pool="HikariPool-1"}	6
r1-p20	20	pre	1788532179	spring	hikaricp_connections_acquire_seconds_sum{pool="HikariPool-1"}	4.4719E-4
r1-p20	20	pre	1788532179	spring	hikaricp_connections_acquire_seconds_max{pool="HikariPool-1"}	3.82326E-4
r1-p20	20	pre	1788532179	spring	hikaricp_connections_active{pool="HikariPool-1"}	0.0
r1-p20	20	pre	1788532179	spring	hikaricp_connections_creation_seconds_count{pool="HikariPool-1"}	0
r1-p20	20	pre	1788532179	spring	hikaricp_connections_creation_seconds_sum{pool="HikariPool-1"}	0.0
r1-p20	20	pre	1788532179	spring	hikaricp_connections_creation_seconds_max{pool="HikariPool-1"}	0.0
r1-p20	20	pre	1788532179	spring	hikaricp_connections_idle{pool="HikariPool-1"}	20.0
r1-p20	20	pre	1788532179	spring	hikaricp_connections_max{pool="HikariPool-1"}	20.0
r1-p20	20	pre	1788532179	spring	hikaricp_connections_min{pool="HikariPool-1"}	20.0
r1-p20	20	pre	1788532179	spring	hikaricp_connections_pending{pool="HikariPool-1"}	0.0
r1-p20	20	pre	1788532179	spring	hikaricp_connections_timeout_total{pool="HikariPool-1"}	0.0
r1-p20	20	pre	1788532179	spring	hikaricp_connections_usage_seconds_count{pool="HikariPool-1"}	6
r1-p20	20	pre	1788532179	spring	hikaricp_connections_usage_seconds_sum{pool="HikariPool-1"}	0.015
r1-p20	20	pre	1788532179	spring	hikaricp_connections_usage_seconds_max{pool="HikariPool-1"}	0.011
r1-p20	20	pre	1788532179	mysql	Innodb_row_lock_time	0
r1-p20	20	pre	1788532179	mysql	Innodb_row_lock_waits	0
r1-p20	20	pre	1788532179	mysql	Threads_connected	21
r1-p20	20	pre	1788532179	mysql	Threads_running	2
r1-p20_post	20	post	1788532192	spring	hikaricp_connections{pool="HikariPool-1"}	20.0
r1-p20_post	20	post	1788532192	spring	hikaricp_connections_acquire_seconds_count{pool="HikariPool-1"}	15015
r1-p20_post	20	post	1788532192	spring	hikaricp_connections_acquire_seconds_sum{pool="HikariPool-1"}	183.762819284
r1-p20_post	20	post	1788532192	spring	hikaricp_connections_acquire_seconds_max{pool="HikariPool-1"}	0.206280067
r1-p20_post	20	post	1788532192	spring	hikaricp_connections_active{pool="HikariPool-1"}	0.0
r1-p20_post	20	post	1788532192	spring	hikaricp_connections_creation_seconds_count{pool="HikariPool-1"}	0
r1-p20_post	20	post	1788532192	spring	hikaricp_connections_creation_seconds_sum{pool="HikariPool-1"}	0.0
r1-p20_post	20	post	1788532192	spring	hikaricp_connections_creation_seconds_max{pool="HikariPool-1"}	0.0
r1-p20_post	20	post	1788532192	spring	hikaricp_connections_idle{pool="HikariPool-1"}	20.0
r1-p20_post	20	post	1788532192	spring	hikaricp_connections_max{pool="HikariPool-1"}	20.0
r1-p20_post	20	post	1788532192	spring	hikaricp_connections_min{pool="HikariPool-1"}	20.0
r1-p20_post	20	post	1788532192	spring	hikaricp_connections_pending{pool="HikariPool-1"}	0.0
r1-p20_post	20	post	1788532192	spring	hikaricp_connections_timeout_total{pool="HikariPool-1"}	0.0
r1-p20_post	20	post	1788532192	spring	hikaricp_connections_usage_seconds_count{pool="HikariPool-1"}	15015
r1-p20_post	20	post	1788532192	spring	hikaricp_connections_usage_seconds_sum{pool="HikariPool-1"}	182.529
r1-p20_post	20	post	1788532192	spring	hikaricp_connections_usage_seconds_max{pool="HikariPool-1"}	0.139
r1-p20_post	20	post	1788532192	mysql	Innodb_row_lock_time	0
r1-p20_post	20	post	1788532192	mysql	Innodb_row_lock_waits	0
r1-p20_post	20	post	1788532192	mysql	Threads_connected	21
r1-p20_post	20	post	1788532192	mysql	Threads_running	2
r2-p15	15	pre	1788532208	spring	hikaricp_connections{pool="HikariPool-1"}	15.0
r2-p15	15	pre	1788532208	spring	hikaricp_connections_acquire_seconds_count{pool="HikariPool-1"}	6
r2-p15	15	pre	1788532208	spring	hikaricp_connections_acquire_seconds_sum{pool="HikariPool-1"}	4.4437E-4
r2-p15	15	pre	1788532208	spring	hikaricp_connections_acquire_seconds_max{pool="HikariPool-1"}	3.75718E-4
r2-p15	15	pre	1788532208	spring	hikaricp_connections_active{pool="HikariPool-1"}	0.0
r2-p15	15	pre	1788532208	spring	hikaricp_connections_creation_seconds_count{pool="HikariPool-1"}	0
r2-p15	15	pre	1788532208	spring	hikaricp_connections_creation_seconds_sum{pool="HikariPool-1"}	0.0
r2-p15	15	pre	1788532208	spring	hikaricp_connections_creation_seconds_max{pool="HikariPool-1"}	0.0
r2-p15	15	pre	1788532208	spring	hikaricp_connections_idle{pool="HikariPool-1"}	15.0
r2-p15	15	pre	1788532208	spring	hikaricp_connections_max{pool="HikariPool-1"}	15.0
r2-p15	15	pre	1788532208	spring	hikaricp_connections_min{pool="HikariPool-1"}	15.0
r2-p15	15	pre	1788532208	spring	hikaricp_connections_pending{pool="HikariPool-1"}	0.0
r2-p15	15	pre	1788532208	spring	hikaricp_connections_timeout_total{pool="HikariPool-1"}	0.0
r2-p15	15	pre	1788532208	spring	hikaricp_connections_usage_seconds_count{pool="HikariPool-1"}	6
r2-p15	15	pre	1788532208	spring	hikaricp_connections_usage_seconds_sum{pool="HikariPool-1"}	0.028
r2-p15	15	pre	1788532208	spring	hikaricp_connections_usage_seconds_max{pool="HikariPool-1"}	0.015
r2-p15	15	pre	1788532208	mysql	Innodb_row_lock_time	0
r2-p15	15	pre	1788532208	mysql	Innodb_row_lock_waits	0
r2-p15	15	pre	1788532208	mysql	Threads_connected	16
r2-p15	15	pre	1788532208	mysql	Threads_running	2
r2-p15_post	15	post	1788532221	spring	hikaricp_connections{pool="HikariPool-1"}	15.0
r2-p15_post	15	post	1788532221	spring	hikaricp_connections_acquire_seconds_count{pool="HikariPool-1"}	15015
r2-p15_post	15	post	1788532221	spring	hikaricp_connections_acquire_seconds_sum{pool="HikariPool-1"}	227.965003424
r2-p15_post	15	post	1788532221	spring	hikaricp_connections_acquire_seconds_max{pool="HikariPool-1"}	0.276074722
r2-p15_post	15	post	1788532221	spring	hikaricp_connections_active{pool="HikariPool-1"}	0.0
r2-p15_post	15	post	1788532221	spring	hikaricp_connections_creation_seconds_count{pool="HikariPool-1"}	0
r2-p15_post	15	post	1788532221	spring	hikaricp_connections_creation_seconds_sum{pool="HikariPool-1"}	0.0
r2-p15_post	15	post	1788532221	spring	hikaricp_connections_creation_seconds_max{pool="HikariPool-1"}	0.0
r2-p15_post	15	post	1788532221	spring	hikaricp_connections_idle{pool="HikariPool-1"}	15.0
r2-p15_post	15	post	1788532221	spring	hikaricp_connections_max{pool="HikariPool-1"}	15.0
r2-p15_post	15	post	1788532221	spring	hikaricp_connections_min{pool="HikariPool-1"}	15.0
r2-p15_post	15	post	1788532221	spring	hikaricp_connections_pending{pool="HikariPool-1"}	0.0
r2-p15_post	15	post	1788532221	spring	hikaricp_connections_timeout_total{pool="HikariPool-1"}	0.0
r2-p15_post	15	post	1788532221	spring	hikaricp_connections_usage_seconds_count{pool="HikariPool-1"}	15015
r2-p15_post	15	post	1788532221	spring	hikaricp_connections_usage_seconds_sum{pool="HikariPool-1"}	134.579
r2-p15_post	15	post	1788532221	spring	hikaricp_connections_usage_seconds_max{pool="HikariPool-1"}	0.176
r2-p15_post	15	post	1788532221	mysql	Innodb_row_lock_time	0
r2-p15_post	15	post	1788532221	mysql	Innodb_row_lock_waits	0
r2-p15_post	15	post	1788532221	mysql	Threads_connected	16
r2-p15_post	15	post	1788532221	mysql	Threads_running	2
r2-p17	17	pre	1788532239	spring	hikaricp_connections{pool="HikariPool-1"}	17.0
r2-p17	17	pre	1788532239	spring	hikaricp_connections_acquire_seconds_count{pool="HikariPool-1"}	6
r2-p17	17	pre	1788532239	spring	hikaricp_connections_acquire_seconds_sum{pool="HikariPool-1"}	4.85848E-4
r2-p17	17	pre	1788532239	spring	hikaricp_connections_acquire_seconds_max{pool="HikariPool-1"}	4.09774E-4
r2-p17	17	pre	1788532239	spring	hikaricp_connections_active{pool="HikariPool-1"}	0.0
r2-p17	17	pre	1788532239	spring	hikaricp_connections_creation_seconds_count{pool="HikariPool-1"}	0
r2-p17	17	pre	1788532239	spring	hikaricp_connections_creation_seconds_sum{pool="HikariPool-1"}	0.0
r2-p17	17	pre	1788532239	spring	hikaricp_connections_creation_seconds_max{pool="HikariPool-1"}	0.0
r2-p17	17	pre	1788532239	spring	hikaricp_connections_idle{pool="HikariPool-1"}	17.0
r2-p17	17	pre	1788532239	spring	hikaricp_connections_max{pool="HikariPool-1"}	17.0
r2-p17	17	pre	1788532239	spring	hikaricp_connections_min{pool="HikariPool-1"}	17.0
r2-p17	17	pre	1788532239	spring	hikaricp_connections_pending{pool="HikariPool-1"}	0.0
r2-p17	17	pre	1788532239	spring	hikaricp_connections_timeout_total{pool="HikariPool-1"}	0.0
r2-p17	17	pre	1788532239	spring	hikaricp_connections_usage_seconds_count{pool="HikariPool-1"}	6
r2-p17	17	pre	1788532239	spring	hikaricp_connections_usage_seconds_sum{pool="HikariPool-1"}	0.017
r2-p17	17	pre	1788532239	spring	hikaricp_connections_usage_seconds_max{pool="HikariPool-1"}	0.012
r2-p17	17	pre	1788532239	mysql	Innodb_row_lock_time	0
r2-p17	17	pre	1788532239	mysql	Innodb_row_lock_waits	0
r2-p17	17	pre	1788532239	mysql	Threads_connected	18
r2-p17	17	pre	1788532239	mysql	Threads_running	2
r2-p17_post	17	post	1788532251	spring	hikaricp_connections{pool="HikariPool-1"}	17.0
r2-p17_post	17	post	1788532251	spring	hikaricp_connections_acquire_seconds_count{pool="HikariPool-1"}	15015
r2-p17_post	17	post	1788532251	spring	hikaricp_connections_acquire_seconds_sum{pool="HikariPool-1"}	197.808683492
r2-p17_post	17	post	1788532251	spring	hikaricp_connections_acquire_seconds_max{pool="HikariPool-1"}	0.184958561
r2-p17_post	17	post	1788532251	spring	hikaricp_connections_active{pool="HikariPool-1"}	0.0
r2-p17_post	17	post	1788532251	spring	hikaricp_connections_creation_seconds_count{pool="HikariPool-1"}	0
r2-p17_post	17	post	1788532251	spring	hikaricp_connections_creation_seconds_sum{pool="HikariPool-1"}	0.0
r2-p17_post	17	post	1788532251	spring	hikaricp_connections_creation_seconds_max{pool="HikariPool-1"}	0.0
r2-p17_post	17	post	1788532251	spring	hikaricp_connections_idle{pool="HikariPool-1"}	17.0
r2-p17_post	17	post	1788532251	spring	hikaricp_connections_max{pool="HikariPool-1"}	17.0
r2-p17_post	17	post	1788532251	spring	hikaricp_connections_min{pool="HikariPool-1"}	17.0
r2-p17_post	17	post	1788532251	spring	hikaricp_connections_pending{pool="HikariPool-1"}	0.0
r2-p17_post	17	post	1788532251	spring	hikaricp_connections_timeout_total{pool="HikariPool-1"}	0.0
r2-p17_post	17	post	1788532251	spring	hikaricp_connections_usage_seconds_count{pool="HikariPool-1"}	15015
r2-p17_post	17	post	1788532251	spring	hikaricp_connections_usage_seconds_sum{pool="HikariPool-1"}	147.028
r2-p17_post	17	post	1788532251	spring	hikaricp_connections_usage_seconds_max{pool="HikariPool-1"}	0.211
r2-p17_post	17	post	1788532251	mysql	Innodb_row_lock_time	0
r2-p17_post	17	post	1788532251	mysql	Innodb_row_lock_waits	0
r2-p17_post	17	post	1788532251	mysql	Threads_connected	18
r2-p17_post	17	post	1788532251	mysql	Threads_running	2
r2-p20	20	pre	1788532269	spring	hikaricp_connections{pool="HikariPool-1"}	20.0
r2-p20	20	pre	1788532269	spring	hikaricp_connections_acquire_seconds_count{pool="HikariPool-1"}	6
r2-p20	20	pre	1788532269	spring	hikaricp_connections_acquire_seconds_sum{pool="HikariPool-1"}	4.51911E-4
r2-p20	20	pre	1788532269	spring	hikaricp_connections_acquire_seconds_max{pool="HikariPool-1"}	3.87566E-4
r2-p20	20	pre	1788532269	spring	hikaricp_connections_active{pool="HikariPool-1"}	0.0
r2-p20	20	pre	1788532269	spring	hikaricp_connections_creation_seconds_count{pool="HikariPool-1"}	0
r2-p20	20	pre	1788532269	spring	hikaricp_connections_creation_seconds_sum{pool="HikariPool-1"}	0.0
r2-p20	20	pre	1788532269	spring	hikaricp_connections_creation_seconds_max{pool="HikariPool-1"}	0.0
