t_rel	session_idx	ms	outcome
0.04	25	116.56	ok
0.004	4	153.06	ok
0.041	27	132.19	ok
0.029	15	146.23	ok
0.005	5	171.0	ok
0.042	28	133.46	ok
0.032	17	159.48	ok
0.002	1	188.91	ok
0.006	6	190.62	ok
0.019	12	184.89	ok
0.003	2	209.64	ok
0.015	10	197.9	ok
0.025	14	188.32	ok
0.04	26	173.61	ok
0.003	3	219.65	ok
0.036	18	187.34	ok
0.043	29	183.64	ok
0.011	9	217.69	ok
0.031	16	198.43	ok
0.044	30	188.29	ok
0.037	19	195.93	ok
0.016	11	217.09	ok
0.022	13	211.76	ok
0.008	8	233.31	ok
0.038	21	209.45	ok
0.046	31	212.96	ok
0.046	32	215.34	ok
0.037	20	226.53	ok
0.038	22	234.88	ok
0.039	23	234.51	ok
0.047	33	226.47	ok
0.007	7	269.9	ok
0.04	24	244.53	ok
0.002	0	282.89	ok
0.048	34	237.04	ok
0.048	35	243.37	ok
0.049	37	249.5	ok
0.049	36	258.17	ok
0.049	38	257.62	ok
0.05	39	261.78	ok
0.052	44	267.05	ok
0.051	41	268.63	ok
0.051	42	268.47	ok
0.05	40	269.49	ok
0.053	47	271.32	ok
0.053	46	289.33	ok
0.052	43	294.59	ok
0.053	45	306.05	ok
0.055	51	303.97	ok
0.054	49	306.56	ok
0.054	48	313.59	ok
0.056	52	318.82	ok
0.055	50	319.97	ok
0.056	54	318.66	ok
0.057	55	319.48	ok
0.056	53	320.49	ok
0.057	56	323.68	ok
0.058	58	326.87	ok
0.057	57	333.61	ok
0.098	104	293.43	ok
0.059	60	334.43	ok
0.099	105	295.52	ok
0.1	112	294.83	ok
0.105	147	289.92	ok
0.058	59	336.64	ok
0.059	61	338.12	ok
0.091	75	325.68	ok
0.099	111	330.31	ok
0.099	106	348.2	ok
0.103	137	356.55	ok
0.1	113	360.8	ok
0.103	133	359.12	ok
0.101	123	364.71	ok
0.106	154	360.71	ok
0.105	151	361.51	ok
0.103	132	366.79	ok
0.106	158	369.69	ok
0.103	136	375.31	ok
0.107	159	381.4	ok
0.086	71	402.8	ok
0.093	79	419.1	ok
0.103	134	412.88	ok
0.099	110	421.72	ok
0.099	109	422.44	ok
0.106	152	416.44	ok
0.105	149	421.52	ok
0.104	143	422.81	ok
0.102	126	426.51	ok
0.093	78	435.75	ok
0.099	107	433.62	ok
0.104	142	436.53	ok
0.065	65	478.4	ok
0.103	131	444.17	ok
0.104	140	443.47	ok
0.105	150	452.44	ok
0.101	122	457.52	ok
0.105	148	454.31	ok
0.104	144	462.8	ok
0.104	139	467.57	ok
0.1	116	474.66	ok
0.095	85	483.54	ok
0.106	153	477.68	ok
0.106	156	484.06	ok
0.094	81	507.47	ok
0.105	145	500.0	ok
0.099	108	506.09	ok
0.103	135	502.45	ok
0.06	62	546.37	ok
0.065	63	541.89	ok
0.093	80	516.37	ok
0.102	125	523.09	ok
0.101	124	531.14	ok
0.094	82	538.94	ok
0.103	138	533.44	ok
0.093	77	562.84	ok
0.087	72	568.43	ok
0.085	70	571.11	ok
0.106	157	550.57	ok
0.09	74	566.91	ok
0.066	66	594.0	ok
0.1	114	565.16	ok
0.106	155	561.77	ok
0.065	64	607.94	ok
0.1	115	576.17	ok
0.092	76	584.83	ok
0.088	73	588.25	ok
0.105	146	573.22	ok
0.095	84	583.58	ok
0.102	128	578.76	ok
0.095	83	586.75	ok
0.096	89	590.99	ok
0.096	86	592.16	ok
0.097	93	593.94	ok
0.102	129	591.12	ok
0.101	119	593.26	ok
0.1	118	596.29	ok
0.07	67	641.33	ok
0.096	87	623.61	ok
0.101	121	619.29	ok
0.097	94	624.09	ok
0.098	100	632.8	ok
0.098	102	633.08	ok
0.096	88	662.2	ok
0.098	101	660.77	ok
0.07	68	688.98	ok
0.1	117	659.37	ok
0.085	69	675.39	ok
0.097	92	665.61	ok
0.102	130	662.16	ok
0.102	127	664.32	ok
0.097	95	669.34	ok
0.097	97	675.67	ok
0.097	96	676.33	ok
0.097	91	677.63	ok
0.098	103	676.37	ok
0.104	141	671.98	ok
0.335	0	441.14	ok
0.336	2	440.49	ok
0.101	120	685.64	ok
0.098	99	691.72	ok
0.337	3	454.61	ok
0.097	90	695.52	ok
0.338	5	463.52	ok
0.336	1	466.48	ok
0.098	98	710.95	ok
0.341	8	474.66	ok
0.337	4	481.72	ok
0.341	7	480.89	ok
0.355	13	467.68	ok
0.345	9	478.64	ok
0.352	12	473.7	ok
0.349	11	477.05	ok
0.348	10	479.84	ok
0.365	17	465.72	ok
0.342	6	489.92	ok
0.363	15	471.64	ok
0.364	16	470.82	ok
0.358	14	477.8	ok
0.37	18	466.63	ok
0.371	21	472.64	ok
0.37	19	473.92	ok
0.371	20	474.38	ok
0.372	23	487.38	ok
0.372	22	488.17	ok
0.374	25	489.94	ok
0.374	26	494.54	ok
0.373	24	507.43	ok
0.379	31	503.78	ok
0.377	29	506.55	ok
0.376	28	507.91	ok
0.375	27	508.74	ok
0.38	32	504.74	ok
0.378	30	507.29	ok
0.381	33	507.24	ok
0.382	36	521.63	ok
0.381	34	524.47	ok
0.382	35	526.14	ok
0.384	40	526.43	ok
0.383	39	530.96	ok
0.384	41	531.65	ok
0.383	37	533.44	ok
0.384	42	532.31	ok
0.383	38	538.61	ok
0.385	44	536.51	ok
0.385	43	543.2	ok
0.387	48	543.81	ok
0.386	46	547.96	ok
0.387	47	547.75	ok
0.388	50	546.72	ok
0.39	55	553.33	ok
0.387	45	560.02	ok
0.391	57	556.63	ok
0.389	51	559.67	ok
0.39	53	560.12	ok
0.392	56	563.53	ok
0.392	54	567.35	ok
0.389	52	573.11	ok
0.393	58	570.7	ok
0.395	59	572.04	ok
0.393	60	576.48	ok
0.388	49	582.63	ok
0.424	75	552.13	ok
0.397	61	579.3	ok
0.435	112	545.64	ok
0.434	111	546.62	ok
0.433	104	548.06	ok
0.438	147	545.53	ok
0.434	105	550.23	ok
0.461	113	527.18	ok
0.447	106	541.13	ok
0.467	154	535.36	ok
0.462	133	540.37	ok
0.46	137	543.79	ok
0.466	123	548.65	ok
0.479	136	536.3	ok
0.467	151	552.45	ok
0.47	132	551.69	ok
0.476	158	547.01	ok
0.513	79	522.1	ok
0.489	71	546.12	ok
0.488	159	547.13	ok
0.516	134	519.63	ok
0.527	143	508.97	ok
0.521	110	515.68	ok
0.522	109	517.14	ok
0.522	152	517.52	ok
0.529	78	511.59	ok
0.528	126	512.31	ok
0.527	149	520.87	ok
0.541	142	510.93	ok
0.533	107	519.51	ok
0.547	131	506.77	ok
0.547	140	506.79	ok
0.544	65	512.78	ok
0.559	148	510.76	ok
0.558	150	514.06	ok
0.559	122	514.92	ok
0.575	116	503.82	ok
0.567	144	511.66	ok
0.579	85	508.0	ok
0.571	139	516.13	ok
0.584	153	504.92	ok
0.606	62	482.83	ok
0.601	81	488.59	ok
0.605	145	501.32	ok
0.59	156	516.27	ok
0.606	135	501.32	ok
0.605	108	508.46	ok
0.633	124	484.44	ok
0.625	125	492.92	ok
0.61	80	520.58	ok
0.607	63	524.09	ok
0.656	77	477.05	ok
0.637	138	497.73	ok
0.633	82	503.62	ok
0.656	70	482.44	ok
0.657	74	491.18	ok
0.656	72	493.1	ok
0.657	157	492.61	ok
0.665	114	484.64	ok
0.668	155	482.5	ok
0.66	66	495.57	ok
0.673	64	484.17	ok
0.678	84	487.94	ok
0.676	115	490.78	ok
0.681	83	490.41	ok
0.676	76	495.8	ok
0.681	128	491.73	ok
0.678	146	501.16	ok
0.677	73	503.92	ok
0.688	89	493.48	ok
0.688	86	499.53	ok
0.691	93	497.13	ok
0.697	118	492.49	ok
