tag	pool	phase	epoch	source	metric	value
r2-p17_post	17	post	1788689835	spring	hikaricp_connections{pool="HikariPool-1"}	17.0
r2-p17_post	17	post	1788689835	spring	hikaricp_connections_acquire_seconds_count{pool="HikariPool-1"}	15011
r2-p17_post	17	post	1788689835	spring	hikaricp_connections_acquire_seconds_sum{pool="HikariPool-1"}	6.865093775
r2-p17_post	17	post	1788689835	spring	hikaricp_connections_acquire_seconds_max{pool="HikariPool-1"}	0.023849146
r2-p17_post	17	post	1788689835	spring	hikaricp_connections_active{pool="HikariPool-1"}	0.0
r2-p17_post	17	post	1788689835	spring	hikaricp_connections_creation_seconds_count{pool="HikariPool-1"}	0
r2-p17_post	17	post	1788689835	spring	hikaricp_connections_creation_seconds_sum{pool="HikariPool-1"}	0.0
r2-p17_post	17	post	1788689835	spring	hikaricp_connections_creation_seconds_max{pool="HikariPool-1"}	0.0
r2-p17_post	17	post	1788689835	spring	hikaricp_connections_idle{pool="HikariPool-1"}	17.0
r2-p17_post	17	post	1788689835	spring	hikaricp_connections_max{pool="HikariPool-1"}	17.0
r2-p17_post	17	post	1788689835	spring	hikaricp_connections_min{pool="HikariPool-1"}	17.0
r2-p17_post	17	post	1788689835	spring	hikaricp_connections_pending{pool="HikariPool-1"}	0.0
r2-p17_post	17	post	1788689835	spring	hikaricp_connections_timeout_total{pool="HikariPool-1"}	0.0
r2-p17_post	17	post	1788689835	spring	hikaricp_connections_usage_seconds_count{pool="HikariPool-1"}	15011
r2-p17_post	17	post	1788689835	spring	hikaricp_connections_usage_seconds_sum{pool="HikariPool-1"}	68.558
r2-p17_post	17	post	1788689835	spring	hikaricp_connections_usage_seconds_max{pool="HikariPool-1"}	0.127
r2-p17_post	17	post	1788689835	mysql	Innodb_row_lock_time	0
r2-p17_post	17	post	1788689835	mysql	Innodb_row_lock_waits	0
r2-p17_post	17	post	1788689835	mysql	Threads_connected	18
r2-p17_post	17	post	1788689835	mysql	Threads_running	2
r2-p20	20	pre	1788689851	spring	hikaricp_connections{pool="HikariPool-1"}	20.0
r2-p20	20	pre	1788689851	spring	hikaricp_connections_acquire_seconds_count{pool="HikariPool-1"}	6
r2-p20	20	pre	1788689851	spring	hikaricp_connections_acquire_seconds_sum{pool="HikariPool-1"}	5.46133E-4
r2-p20	20	pre	1788689851	spring	hikaricp_connections_acquire_seconds_max{pool="HikariPool-1"}	4.88844E-4
r2-p20	20	pre	1788689851	spring	hikaricp_connections_active{pool="HikariPool-1"}	0.0
r2-p20	20	pre	1788689851	spring	hikaricp_connections_creation_seconds_count{pool="HikariPool-1"}	0
r2-p20	20	pre	1788689851	spring	hikaricp_connections_creation_seconds_sum{pool="HikariPool-1"}	0.0
r2-p20	20	pre	1788689851	spring	hikaricp_connections_creation_seconds_max{pool="HikariPool-1"}	0.0
