tag	pool	phase	epoch	source	metric	value
r1-p15	15	pre	1788661284	spring	hikaricp_connections_max{pool="HikariPool-1"}	15.0
r1-p15	15	pre	1788661284	spring	hikaricp_connections_min{pool="HikariPool-1"}	15.0
r1-p15	15	pre	1788661284	spring	hikaricp_connections_pending{pool="HikariPool-1"}	0.0
r1-p15	15	pre	1788661284	spring	hikaricp_connections_timeout_total{pool="HikariPool-1"}	0.0
r1-p15	15	pre	1788661284	spring	hikaricp_connections_usage_seconds_count{pool="HikariPool-1"}	6
r1-p15	15	pre	1788661284	spring	hikaricp_connections_usage_seconds_sum{pool="HikariPool-1"}	0.018
r1-p15	15	pre	1788661284	spring	hikaricp_connections_usage_seconds_max{pool="HikariPool-1"}	0.012
r1-p15	15	pre	1788661284	mysql	Innodb_row_lock_time	0
r1-p15	15	pre	1788661284	mysql	Innodb_row_lock_waits	0
r1-p15	15	pre	1788661284	mysql	Threads_connected	16
r1-p15	15	pre	1788661284	mysql	Threads_running	2
r1-p15_post	15	post	1788661294	spring	hikaricp_connections{pool="HikariPool-1"}	15.0
r1-p15_post	15	post	1788661294	spring	hikaricp_connections_acquire_seconds_count{pool="HikariPool-1"}	15011
r1-p15_post	15	post	1788661294	spring	hikaricp_connections_acquire_seconds_sum{pool="HikariPool-1"}	29.520892902
r1-p15_post	15	post	1788661294	spring	hikaricp_connections_acquire_seconds_max{pool="HikariPool-1"}	0.077304797
r1-p15_post	15	post	1788661294	spring	hikaricp_connections_active{pool="HikariPool-1"}	0.0
r1-p15_post	15	post	1788661294	spring	hikaricp_connections_creation_seconds_count{pool="HikariPool-1"}	0
r1-p15_post	15	post	1788661294	spring	hikaricp_connections_creation_seconds_sum{pool="HikariPool-1"}	0.0
r1-p15_post	15	post	1788661294	spring	hikaricp_connections_creation_seconds_max{pool="HikariPool-1"}	0.0
r1-p15_post	15	post	1788661294	spring	hikaricp_connections_idle{pool="HikariPool-1"}	15.0
r1-p15_post	15	post	1788661294	spring	hikaricp_connections_max{pool="HikariPool-1"}	15.0
r1-p15_post	15	post	1788661294	spring	hikaricp_connections_min{pool="HikariPool-1"}	15.0
r1-p15_post	15	post	1788661294	spring	hikaricp_connections_pending{pool="HikariPool-1"}	0.0
r1-p15_post	15	post	1788661294	spring	hikaricp_connections_timeout_total{pool="HikariPool-1"}	0.0
r1-p15_post	15	post	1788661294	spring	hikaricp_connections_usage_seconds_count{pool="HikariPool-1"}	15011
r1-p15_post	15	post	1788661294	spring	hikaricp_connections_usage_seconds_sum{pool="HikariPool-1"}	68.341
r1-p15_post	15	post	1788661294	spring	hikaricp_connections_usage_seconds_max{pool="HikariPool-1"}	0.075
r1-p15_post	15	post	1788661294	mysql	Innodb_row_lock_time	0
r1-p15_post	15	post	1788661294	mysql	Innodb_row_lock_waits	0
r1-p15_post	15	post	1788661294	mysql	Threads_connected	16
r1-p15_post	15	post	1788661294	mysql	Threads_running	2
r1-p17	17	pre	1788661307	spring	hikaricp_connections{pool="HikariPool-1"}	17.0
r1-p17	17	pre	1788661307	spring	hikaricp_connections_acquire_seconds_count{pool="HikariPool-1"}	6
r1-p17	17	pre	1788661307	spring	hikaricp_connections_acquire_seconds_sum{pool="HikariPool-1"}	0.001375411
r1-p17	17	pre	1788661307	spring	hikaricp_connections_acquire_seconds_max{pool="HikariPool-1"}	0.001299379
r1-p17	17	pre	1788661307	spring	hikaricp_connections_active{pool="HikariPool-1"}	0.0
r1-p17	17	pre	1788661307	spring	hikaricp_connections_creation_seconds_count{pool="HikariPool-1"}	0
r1-p17	17	pre	1788661307	spring	hikaricp_connections_creation_seconds_sum{pool="HikariPool-1"}	0.0
r1-p17	17	pre	1788661307	spring	hikaricp_connections_creation_seconds_max{pool="HikariPool-1"}	0.0
r1-p17	17	pre	1788661307	spring	hikaricp_connections_idle{pool="HikariPool-1"}	17.0
r1-p17	17	pre	1788661307	spring	hikaricp_connections_max{pool="HikariPool-1"}	17.0
r1-p17	17	pre	1788661307	spring	hikaricp_connections_min{pool="HikariPool-1"}	17.0
r1-p17	17	pre	1788661307	spring	hikaricp_connections_pending{pool="HikariPool-1"}	0.0
r1-p17	17	pre	1788661307	spring	hikaricp_connections_timeout_total{pool="HikariPool-1"}	0.0
r1-p17	17	pre	1788661307	spring	hikaricp_connections_usage_seconds_count{pool="HikariPool-1"}	6
r1-p17	17	pre	1788661307	spring	hikaricp_connections_usage_seconds_sum{pool="HikariPool-1"}	0.019
r1-p17	17	pre	1788661307	spring	hikaricp_connections_usage_seconds_max{pool="HikariPool-1"}	0.013
r1-p17	17	pre	1788661307	mysql	Innodb_row_lock_time	0
r1-p17	17	pre	1788661307	mysql	Innodb_row_lock_waits	0
r1-p17	17	pre	1788661307	mysql	Threads_connected	18
r1-p17	17	pre	1788661307	mysql	Threads_running	2
r1-p17_post	17	post	1788661317	spring	hikaricp_connections{pool="HikariPool-1"}	17.0
r1-p17_post	17	post	1788661317	spring	hikaricp_connections_acquire_seconds_count{pool="HikariPool-1"}	15011
r1-p17_post	17	post	1788661317	spring	hikaricp_connections_acquire_seconds_sum{pool="HikariPool-1"}	20.482312496
r1-p17_post	17	post	1788661317	spring	hikaricp_connections_acquire_seconds_max{pool="HikariPool-1"}	0.083017199
r1-p17_post	17	post	1788661317	spring	hikaricp_connections_active{pool="HikariPool-1"}	0.0
r1-p17_post	17	post	1788661317	spring	hikaricp_connections_creation_seconds_count{pool="HikariPool-1"}	0
r1-p17_post	17	post	1788661317	spring	hikaricp_connections_creation_seconds_sum{pool="HikariPool-1"}	0.0
r1-p17_post	17	post	1788661317	spring	hikaricp_connections_creation_seconds_max{pool="HikariPool-1"}	0.0
r1-p17_post	17	post	1788661317	spring	hikaricp_connections_idle{pool="HikariPool-1"}	17.0
r1-p17_post	17	post	1788661317	spring	hikaricp_connections_max{pool="HikariPool-1"}	17.0
r1-p17_post	17	post	1788661317	spring	hikaricp_connections_min{pool="HikariPool-1"}	17.0
