t_rel	session_idx	ms	outcome
0.387	49	543.36	ok
0.387	47	543.34	ok
0.386	45	545.7	ok
0.39	56	547.77	ok
0.388	52	550.63	ok
0.39	60	548.65	ok
0.391	59	553.23	ok
0.391	58	553.02	ok
0.388	48	560.02	ok
0.392	57	556.62	ok
0.389	51	560.33	ok
0.388	53	567.7	ok
0.398	92	568.28	ok
0.41	127	558.63	ok
0.426	150	550.44	ok
0.425	81	552.42	ok
0.428	124	552.39	ok
0.399	95	581.63	ok
0.425	141	558.68	ok
0.43	61	554.58	ok
0.437	102	556.16	ok
0.439	80	564.12	ok
0.437	113	566.01	ok
0.452	106	551.53	ok
0.442	67	565.7	ok
0.442	71	565.42	ok
0.438	156	573.52	ok
0.455	96	556.55	ok
0.456	85	556.55	ok
0.465	109	557.52	ok
0.458	101	567.79	ok
0.499	149	529.85	ok
0.502	121	531.0	ok
0.5	84	541.13	ok
0.503	157	538.18	ok
0.463	97	578.97	ok
0.515	118	526.85	ok
0.502	112	540.03	ok
0.515	111	528.5	ok
0.459	155	586.28	ok
0.516	122	534.39	ok
0.517	153	538.66	ok
0.547	117	509.07	ok
0.517	144	539.82	ok
0.564	152	497.06	ok
0.548	76	514.3	ok
0.558	126	504.9	ok
0.551	154	516.19	ok
0.548	105	520.43	ok
0.569	114	506.17	ok
0.57	138	507.57	ok
0.568	147	516.25	ok
0.564	146	521.21	ok
0.568	74	518.97	ok
0.574	115	522.92	ok
0.569	151	528.54	ok
0.57	148	531.8	ok
0.574	128	536.96	ok
0.587	129	524.22	ok
0.589	110	523.53	ok
0.582	159	532.14	ok
0.602	123	523.65	ok
0.597	73	530.17	ok
0.596	82	530.74	ok
0.607	72	522.23	ok
0.604	142	528.48	ok
0.63	93	502.36	ok
0.604	88	528.4	ok
0.631	140	503.39	ok
0.636	99	501.81	ok
0.636	103	502.49	ok
0.641	94	502.85	ok
0.652	145	497.54	ok
0.639	158	510.81	ok
0.653	98	498.77	ok
0.653	78	507.16	ok
0.652	107	508.07	ok
0.657	125	503.53	ok
0.643	108	518.38	ok
0.668	120	495.48	ok
0.67	83	498.9	ok
0.676	116	497.78	ok
0.677	79	497.7	ok
0.67	100	505.11	ok
0.679	139	499.52	ok
0.692	137	486.12	ok
0.697	75	483.52	ok
0.687	143	493.6	ok
0.696	130	488.93	ok
0.696	131	488.95	ok
0.695	66	494.13	ok
0.734	77	461.69	ok
0.746	69	453.49	ok
0.747	104	459.27	ok
0.713	90	496.37	ok
0.737	70	473.72	ok
0.756	62	455.2	ok
0.754	64	457.55	ok
0.756	68	459.03	ok
0.764	134	462.04	ok
0.756	133	469.87	ok
0.769	89	460.11	ok
0.777	135	454.14	ok
0.764	132	468.89	ok
0.765	136	471.06	ok
0.782	0	454.52	ok
0.779	65	459.91	ok
0.782	1	462.83	ok
0.785	86	460.47	ok
0.783	119	469.19	ok
0.793	91	460.32	ok
0.798	4	463.13	ok
0.791	2	524.0	ok
0.791	63	524.72	ok
0.797	8	520.14	ok
0.798	87	519.62	ok
0.8	6	518.63	ok
0.799	7	523.16	ok
0.809	9	521.58	ok
0.8	3	530.67	ok
0.808	5	525.29	ok
0.815	12	523.86	ok
0.808	10	531.14	ok
0.827	13	512.91	ok
0.815	11	533.07	ok
0.829	16	521.25	ok
0.82	14	530.43	ok
0.832	15	519.98	ok
0.845	21	512.08	ok
0.832	18	525.81	ok
0.85	20	513.41	ok
0.847	19	516.68	ok
0.839	17	524.98	ok
0.853	23	518.87	ok
0.854	25	518.86	ok
0.854	22	534.06	ok
0.858	24	538.82	ok
0.866	29	531.13	ok
0.857	26	540.82	ok
0.867	32	538.33	ok
0.874	35	535.18	ok
0.862	27	547.77	ok
0.867	33	543.3	ok
0.865	30	545.24	ok
0.866	28	544.68	ok
0.875	31	540.51	ok
0.875	34	540.69	ok
0.902	43	518.15	ok
0.889	38	532.58	ok
0.909	42	512.49	ok
0.885	39	537.03	ok
0.909	40	513.92	ok
0.909	36	514.72	ok
0.905	37	521.68	ok
0.93	50	504.69	ok
0.925	54	512.68	ok
0.922	44	517.05	ok
0.91	46	529.34	ok
0.917	41	522.39	ok
0.93	49	516.95	ok
0.93	55	522.21	ok
0.931	47	524.15	ok
0.939	60	522.35	ok
0.938	56	523.97	ok
0.938	52	523.67	ok
0.944	58	528.76	ok
0.931	45	542.27	ok
0.944	59	530.23	ok
0.948	48	538.5	ok
0.949	57	538.53	ok
0.949	51	545.29	ok
0.967	92	529.29	ok
0.956	53	540.6	ok
0.969	127	531.27	ok
0.978	81	525.3	ok
0.98	124	534.39	ok
0.98	95	534.46	ok
0.994	102	521.69	ok
0.977	150	538.98	ok
0.984	141	531.89	ok
0.985	61	539.42	ok
1.003	113	527.68	ok
1.007	67	523.97	ok
1.003	106	528.25	ok
1.003	80	529.34	ok
1.023	109	511.06	ok
1.013	85	524.05	ok
1.033	121	506.13	ok
1.012	96	527.13	ok
1.012	156	531.58	ok
1.026	101	520.91	ok
1.029	149	521.45	ok
1.042	97	510.0	ok
1.008	71	544.69	ok
1.042	118	510.57	ok
1.041	84	522.66	ok
1.042	112	521.46	ok
1.05	122	513.9	ok
1.041	157	523.45	ok
1.043	111	523.92	ok
1.046	155	521.87	ok
1.057	144	512.86	ok
1.056	153	524.44	ok
1.063	126	520.84	ok
1.062	152	525.78	ok
1.062	76	528.6	ok
1.067	154	525.79	ok
1.075	114	525.22	ok
1.056	117	544.43	ok
1.069	105	533.14	ok
1.078	138	524.3	ok
1.085	147	524.61	ok
1.087	74	526.09	ok
1.102	148	511.86	ok
1.098	151	517.92	ok
1.085	146	531.41	ok
1.098	115	522.95	ok
1.111	128	512.59	ok
1.112	129	512.4	ok
1.127	73	509.21	ok
1.126	123	510.11	ok
1.129	72	507.62	ok
1.113	110	524.07	ok
1.114	159	527.42	ok
1.127	82	518.87	ok
1.132	142	514.25	ok
1.133	93	514.54	ok
1.133	88	517.18	ok
1.139	103	522.1	ok
1.135	140	533.46	ok
1.152	98	519.04	ok
1.143	94	529.81	ok
1.138	99	537.82	ok
1.16	78	520.83	ok
1.161	125	521.71	ok
1.16	107	525.23	ok
1.169	83	518.36	ok
1.161	108	526.25	ok
1.15	158	538.25	ok
1.163	120	525.09	ok
1.174	116	524.09	ok
1.149	145	549.56	ok
1.175	79	524.54	ok
1.176	100	526.73	ok
1.178	139	528.61	ok
1.185	130	527.9	ok
1.179	137	543.45	ok
1.19	66	536.15	ok
1.18	75	546.11	ok
1.2	69	529.53	ok
1.185	131	545.93	ok
1.181	143	550.8	ok
1.195	77	537.49	ok
1.206	104	529.25	ok
1.21	90	526.01	ok
1.211	70	529.91	ok
1.211	62	532.41	ok
1.212	64	532.33	ok
1.215	68	531.39	ok
1.23	89	516.82	ok
1.226	134	520.97	ok
1.233	132	516.4	ok
1.226	133	523.91	ok
1.232	135	529.0	ok
1.237	0	526.37	ok
1.246	86	519.88	ok
1.236	136	532.39	ok
1.245	1	524.97	ok
1.254	91	517.23	ok
1.239	65	537.46	ok
1.261	4	520.17	ok
1.252	119	530.55	ok
1.315	2	477.48	ok
1.318	87	479.48	ok
1.316	63	483.23	ok
1.318	6	482.9	ok
1.322	7	488.13	ok
1.33	9	480.22	ok
1.35	16	461.4	ok
1.339	12	473.07	ok
1.333	5	479.37	ok
1.317	8	495.88	ok
1.331	3	483.52	ok
1.339	10	481.59	ok
1.348	11	474.64	ok
1.358	18	471.19	ok
1.351	14	478.75	ok
1.352	15	479.26	ok
1.34	13	495.83	ok
1.358	21	485.05	ok
1.364	19	480.61	ok
1.363	20	484.45	ok
1.365	17	489.38	ok
1.373	25	485.6	ok
1.388	22	472.66	ok
1.405	32	456.52	ok
1.372	23	490.05	ok
1.41	35	453.18	ok
1.398	26	465.67	ok
1.397	29	469.17	ok
1.41	27	458.57	ok
1.411	33	461.98	ok
1.397	24	486.71	ok
1.411	30	476.97	ok
1.411	28	477.67	ok
1.415	31	473.9	ok
1.422	38	468.53	ok
1.422	39	471.92	ok
1.421	43	476.68	ok
1.416	34	484.29	ok
1.427	37	473.61	ok
1.422	42	483.45	ok
1.439	44	467.24	ok
1.424	36	482.5	ok
1.438	54	468.94	ok
1.423	40	485.02	ok
1.439	46	474.53	ok
1.434	50	479.74	ok
1.447	49	475.17	ok
1.452	55	470.9	ok
1.461	60	463.11	ok
1.473	58	454.48	ok
1.44	41	489.38	ok
1.474	59	458.43	ok
1.462	56	476.15	ok
1.462	52	476.29	ok
1.455	47	486.62	ok
1.487	48	461.05	ok
1.487	57	464.98	ok
1.495	51	460.53	ok
1.474	45	483.59	ok
1.501	127	466.45	ok
1.496	53	471.28	ok
1.515	95	454.81	ok
1.503	81	467.17	ok
1.516	150	454.61	ok
1.496	92	474.89	ok
1.516	141	467.54	ok
1.531	67	453.88	ok
1.524	61	461.2	ok
1.515	124	473.54	ok
1.532	106	460.21	ok
1.537	85	455.72	ok
1.516	102	479.49	ok
1.531	113	464.67	ok
1.534	109	466.28	ok
1.539	121	461.74	ok
1.532	80	468.75	ok
1.547	101	456.09	ok
1.552	71	451.37	ok
1.539	96	464.78	ok
1.543	156	461.23	ok
1.564	84	446.58	ok
1.564	112	448.45	ok
1.552	97	465.22	ok
1.553	118	464.75	ok
1.551	149	467.29	ok
1.565	122	457.42	ok
1.568	155	454.51	ok
1.565	157	462.57	ok
1.567	111	464.62	ok
1.57	144	463.83	ok
1.58	153	456.33	ok
1.584	126	462.9	ok
1.593	154	453.85	ok
1.588	152	463.0	ok
1.591	76	463.0	ok
1.6	114	455.39	ok
1.602	138	461.18	ok
1.601	117	463.1	ok
1.602	105	462.53	ok
1.61	147	465.86	ok
1.614	148	462.24	ok
1.613	74	464.61	ok
1.624	128	456.85	ok
1.616	151	464.85	ok
1.617	146	464.81	ok
1.621	115	461.61	ok
1.636	123	452.52	ok
1.637	72	454.16	ok
1.624	129	467.25	ok
1.636	73	455.94	ok
1.642	159	451.03	ok
1.637	110	457.79	ok
1.646	82	451.32	ok
1.647	142	451.28	ok
1.647	93	469.75	ok
1.65	88	468.47	ok
1.661	103	457.92	ok
1.673	94	450.64	ok
1.681	78	445.29	ok
1.671	98	456.79	ok
1.676	99	455.34	ok
1.668	140	464.5	ok
1.686	107	450.12	ok
1.683	125	453.21	ok
1.688	120	448.2	ok
1.688	108	453.6	ok
1.687	83	454.23	ok
1.688	158	459.14	ok
1.699	116	449.15	ok
1.7	79	449.23	ok
1.702	100	450.99	ok
1.699	145	455.0	ok
1.713	130	443.06	ok
1.726	66	432.94	ok
1.707	139	453.0	ok
1.722	137	438.09	ok
1.727	75	434.38	ok
1.73	69	434.99	ok
1.733	77	437.82	ok
1.732	143	439.7	ok
1.731	131	449.95	ok
1.735	104	452.65	ok
1.744	62	444.54	ok
1.741	70	450.56	ok
1.736	90	463.78	ok
1.744	64	457.83	ok
1.746	68	457.25	ok
1.747	89	459.74	ok
1.75	133	459.35	ok
1.75	132	464.34	ok
1.761	135	454.0	ok
1.766	86	451.66	ok
1.747	134	474.05	ok
1.768	136	452.95	ok
1.763	0	482.53	ok
1.771	91	475.12	ok
1.781	4	465.41	ok
1.77	1	477.27	ok
1.777	65	471.26	ok
1.793	2	458.85	ok
1.797	87	454.87	ok
1.783	119	469.77	ok
1.81	7	446.63	ok
1.799	63	458.3	ok
1.811	9	448.15	ok
1.801	6	458.14	ok
1.813	8	449.58	ok
1.813	5	450.44	ok
1.814	3	451.19	ok
1.821	10	444.65	ok
1.812	16	457.46	ok
1.823	11	447.98	ok
1.812	12	458.75	ok
1.83	14	445.16	ok
1.829	18	456.53	ok
1.836	13	451.96	ok
1.831	15	457.43	ok
1.843	21	446.54	ok
1.845	19	449.43	ok
1.848	20	454.96	ok
1.854	17	449.46	ok
1.859	25	445.49	ok
1.863	26	450.33	ok
1.86	22	453.94	ok
1.863	35	454.85	ok
1.866	29	453.59	ok
1.862	23	458.17	ok
1.869	27	455.46	ok
1.862	32	462.71	ok
1.884	24	445.21	ok
1.888	30	443.23	ok
1.873	33	458.72	ok
1.889	31	443.59	ok
1.889	28	457.85	ok
1.897	43	450.22	ok
1.9	34	452.13	ok
1.89	38	471.0	ok
1.906	42	466.55	ok
1.895	39	477.94	ok
1.901	37	475.03	ok
1.907	54	472.7	ok
1.914	46	466.33	ok
1.906	44	474.43	ok
1.907	36	481.01	ok
1.923	55	466.83	ok
1.908	40	482.48	ok
1.925	60	468.18	ok
1.928	58	466.93	ok
1.914	50	481.03	ok
1.929	41	466.87	ok
1.938	56	458.52	ok
1.923	49	476.5	ok
1.933	59	468.25	ok
1.955	51	446.2	ok
1.948	48	453.99	ok
1.942	47	465.49	ok
1.939	52	468.73	ok
1.958	45	450.17	ok
1.953	57	460.22	ok
1.97	95	445.57	ok
1.97	81	451.42	ok
1.968	53	460.7	ok
1.971	150	461.29	ok
1.971	92	461.26	ok
1.967	127	467.57	ok
1.984	141	451.31	ok
1.986	61	454.8	ok
1.988	124	456.89	ok
1.993	85	455.41	ok
1.995	102	455.22	ok
1.985	67	465.41	ok
1.992	106	459.13	ok
1.996	113	458.45	ok
2.001	121	453.68	ok
2.004	71	457.79	ok
2.001	80	462.94	ok
2.004	101	466.45	ok
2.004	96	471.81	ok
2.005	156	472.44	ok
2.013	112	475.23	ok
2.0	109	490.24	ok
2.01	84	480.55	ok
2.018	118	484.19	ok
2.017	97	484.93	ok
2.018	149	486.84	ok
2.022	122	493.58	ok
2.022	155	493.79	ok
2.028	157	490.47	ok
2.034	144	486.53	ok
2.047	126	473.88	ok
2.032	111	489.64	ok
2.047	154	474.9	ok
2.037	153	488.56	ok
2.064	117	465.38	ok
2.054	76	475.6	ok
2.063	138	467.95	ok
2.064	105	469.59	ok
2.051	152	483.65	ok
2.056	114	478.94	ok
2.076	147	461.86	ok
2.078	74	461.9	ok
2.076	148	469.98	ok
2.081	128	465.75	ok
2.082	115	464.97	ok
2.082	146	466.14	ok
2.081	151	468.9	ok
2.089	123	463.82	ok
2.091	72	469.62	ok
2.092	73	469.18	ok
2.093	159	480.43	ok
2.092	129	482.19	ok
2.095	110	491.34	ok
2.098	82	489.44	ok
2.119	88	469.61	ok
2.117	93	471.66	ok
2.124	94	479.9	ok
2.119	103	485.48	ok
2.126	78	482.2	ok
2.133	140	476.05	ok
2.098	142	511.37	ok
2.128	98	482.1	ok
2.141	108	469.53	ok
2.132	99	479.43	ok
2.148	116	466.78	ok
2.147	158	531.88	ok
2.136	125	543.7	ok
2.137	120	543.56	ok
2.136	107	546.58	ok
2.156	130	528.78	ok
2.142	83	543.46	ok
2.149	79	536.73	ok
2.159	66	527.58	ok
2.154	100	535.02	ok
2.16	139	532.12	ok
2.154	145	538.58	ok
2.161	75	535.49	ok
2.172	143	531.74	ok
2.161	137	551.37	ok
2.188	104	524.48	ok
2.165	69	548.53	ok
2.191	70	525.5	ok
2.171	77	546.55	ok
2.2	90	519.12	ok
2.181	131	538.01	ok
2.189	62	536.04	ok
2.202	64	545.72	ok
2.204	68	547.64	ok
2.221	134	530.69	ok
2.207	89	546.97	ok
2.218	86	539.49	ok
2.214	132	544.96	ok
2.21	133	549.96	ok
2.222	136	541.73	ok
2.246	91	520.42	ok
2.248	65	529.13	ok
2.246	0	532.16	ok
2.215	135	563.75	ok
2.248	1	531.29	ok
2.252	87	527.32	ok
2.252	2	536.39	ok
2.247	4	542.28	ok
2.257	63	532.02	ok
2.253	119	540.54	ok
2.259	9	538.46	ok
2.257	7	540.81	ok
2.263	8	544.17	ok
2.259	6	548.16	ok
2.266	3	554.91	ok
2.266	10	556.65	ok
2.271	11	555.14	ok
2.271	12	558.73	ok
2.263	5	567.01	ok
2.275	14	558.9	ok
2.286	18	548.31	ok
2.288	13	546.99	ok
2.289	15	548.87	ok
2.29	21	558.69	ok
2.269	16	584.72	ok
2.304	25	552.28	ok
2.294	19	562.73	ok
2.304	17	559.57	ok
2.314	26	554.37	ok
2.32	29	548.56	ok
2.318	35	553.63	ok
2.303	20	568.92	ok
2.324	27	548.04	ok
2.321	23	552.11	ok
2.325	32	548.46	ok
2.315	22	559.22	ok
2.329	24	545.33	ok
2.331	30	548.5	ok
2.332	33	550.77	ok
2.352	34	530.35	ok
2.333	31	550.45	ok
2.347	28	542.68	ok
2.348	43	542.04	ok
2.38	54	525.12	ok
2.38	46	525.12	ok
2.362	38	544.29	ok
2.376	37	530.35	ok
2.373	39	533.95	ok
2.372	42	538.53	ok
2.388	36	523.25	ok
2.39	55	521.34	ok
2.381	44	531.56	ok
2.391	40	527.93	ok
2.395	58	526.41	ok
2.396	41	525.31	ok
2.393	60	538.3	ok
2.397	56	536.49	ok
2.399	49	538.24	ok
2.402	51	542.98	ok
2.401	59	549.48	ok
2.402	48	549.14	ok
2.407	47	546.8	ok
2.408	52	546.77	ok
2.408	45	548.76	ok
2.395	50	561.99	ok
2.416	95	542.06	ok
2.413	57	551.65	ok
2.422	81	547.12	ok
2.429	53	540.85	ok
2.432	92	538.92	ok
2.436	141	536.08	ok
2.432	150	540.07	ok
2.448	85	525.46	ok
2.435	127	540.18	ok
2.445	124	530.3	ok
2.451	106	541.68	ok
2.441	61	552.86	ok
2.451	67	543.02	ok
2.451	102	545.16	ok
2.462	71	545.39	ok
2.454	113	553.23	ok
2.47	101	539.07	ok
2.477	156	535.13	ok
2.488	112	524.87	ok
2.464	80	557.2	ok
2.476	96	545.59	ok
2.455	121	567.64	ok
2.491	109	536.25	ok
2.491	84	536.28	ok
2.521	126	509.05	ok
2.502	97	532.35	ok
2.502	118	536.07	ok
2.505	149	535.23	ok
2.516	155	524.53	ok
2.516	122	530.02	ok
2.518	157	530.09	ok
2.522	154	526.42	ok
2.526	153	525.6	ok
2.522	111	532.06	ok
2.52	144	534.63	ok
2.532	138	527.23	ok
2.529	117	529.8	ok
2.53	76	530.11	ok
2.534	152	530.8	ok
2.534	105	531.55	ok
2.538	147	530.41	ok
2.535	114	538.77	ok
2.54	74	534.26	ok
2.547	128	533.98	ok
2.548	146	533.29	ok
2.546	148	538.81	ok
2.55	151	542.44	ok
2.547	115	545.48	ok
2.553	123	542.35	ok
2.561	72	544.92	ok
2.574	129	533.15	ok
2.562	73	546.28	ok
2.573	159	535.11	ok
2.587	110	522.4	ok
2.587	82	522.2	ok
2.589	93	522.28	ok
2.588	88	524.45	ok
2.605	103	509.44	ok
2.61	142	509.59	ok
2.611	108	509.44	ok
2.611	98	510.14	ok
2.609	140	512.0	ok
2.604	94	517.53	ok
2.609	78	513.75	ok
2.611	99	514.76	ok
2.615	116	513.13	ok
2.68	125	458.87	ok
2.679	158	462.03	ok
2.68	120	465.62	ok
2.683	107	478.44	ok
2.685	130	481.3	ok
2.685	83	483.05	ok
2.686	79	482.96	ok
2.687	66	484.07	ok
2.692	139	481.03	ok
2.689	100	486.69	ok
2.713	104	465.14	ok
2.697	75	484.53	ok
2.717	70	470.11	ok
2.712	137	475.73	ok
2.693	145	495.89	ok
2.703	143	485.77	ok
2.72	131	470.67	ok
2.713	69	478.61	ok
2.719	90	473.31	ok
2.725	62	471.91	ok
2.718	77	481.62	ok
2.752	134	448.58	ok
2.748	64	458.24	ok
2.752	68	468.01	ok
2.76	133	463.81	ok
2.76	132	469.67	ok
2.754	89	475.97	ok
2.763	136	475.95	ok
2.757	86	482.51	ok
2.767	91	473.61	ok
2.778	0	465.25	ok
2.779	135	467.74	ok
2.78	87	474.73	ok
2.778	65	477.36	ok
2.779	1	478.23	ok
2.798	9	462.45	ok
2.789	4	471.43	ok
2.793	119	472.9	ok
2.79	63	477.28	ok
2.821	3	447.94	ok
2.808	6	463.07	ok
2.807	8	467.13	ok
2.789	2	486.1	ok
2.826	11	456.02	ok
2.823	10	459.52	ok
2.83	12	456.33	ok
2.798	7	495.98	ok
2.831	5	464.31	ok
2.835	13	460.3	ok
2.834	14	461.91	ok
2.838	15	468.97	ok
2.834	18	478.51	ok
2.854	16	465.55	ok
2.863	17	460.67	ok
2.857	25	467.6	ok
2.857	19	467.71	ok
2.848	21	478.23	ok
2.872	35	456.34	ok
2.869	26	463.78	ok
2.869	29	464.78	ok
2.873	27	461.39	ok
2.873	32	503.22	ok
2.872	20	510.34	ok
2.874	24	508.39	ok
2.874	22	512.59	ok
2.882	33	506.76	ok
2.89	28	500.46	ok
2.873	23	517.67	ok
2.88	30	511.11	ok
2.905	54	487.65	ok
2.884	31	512.48	ok
2.906	46	493.59	ok
2.883	34	518.09	ok
2.89	43	512.88	ok
2.906	38	498.87	ok
2.906	37	511.52	ok
2.907	39	521.68	ok
2.912	44	516.42	ok
2.911	36	519.57	ok
2.911	42	524.55	ok
2.922	41	516.78	ok
2.912	55	527.37	ok
2.931	60	509.76	ok
2.919	40	522.64	ok
2.933	56	512.78	ok
2.945	51	502.97	ok
2.938	49	510.28	ok
2.951	59	497.65	ok
2.951	48	497.54	ok
2.954	47	509.41	ok
2.954	52	511.02	ok
2.957	45	512.85	ok
2.922	58	553.21	ok
2.965	57	512.17	ok
2.958	95	519.62	ok
2.969	81	510.59	ok
2.971	92	513.59	ok
2.957	50	527.81	ok
2.972	141	515.97	ok
2.972	150	519.01	ok
2.97	53	523.37	ok
2.974	85	519.95	ok
2.976	124	519.4	ok
2.975	127	525.51	ok
2.994	61	516.71	ok
2.994	67	643.97	ok
3.009	101	636.88	ok
3.013	156	634.59	ok
3.008	113	645.98	ok
3.059	138	595.88	ok
3.013	112	642.42	ok
3.028	84	628.16	ok
3.081	146	574.77	ok
3.038	118	618.5	ok
3.068	147	589.49	ok
3.065	152	592.65	ok
3.049	154	609.71	ok
2.996	102	662.91	ok
3.04	149	618.72	ok
3.022	121	637.14	ok
3.066	105	594.28	ok
3.049	157	611.85	ok
3.022	80	639.24	ok
3.074	74	586.87	ok
3.046	122	615.42	ok
3.054	111	607.62	ok
3.074	114	588.3	ok
3.06	76	602.82	ok
3.03	126	633.11	ok
3.041	155	622.47	ok
3.051	153	612.8	ok
3.081	128	584.04	ok
3.059	117	605.72	ok
3.055	144	610.51	ok
3.022	96	643.85	ok
2.993	106	673.01	ok
3.035	97	631.95	ok
3.085	148	581.85	ok
3.027	109	640.57	ok
3.007	71	661.09	ok
3.093	115	597.73	ok
3.093	151	603.76	ok
3.106	72	598.76	ok
3.096	123	609.67	ok
3.107	129	598.31	ok
3.108	73	604.42	ok
3.111	93	611.94	ok
3.109	110	618.39	ok
3.109	159	621.17	ok
