tag	pool	phase	epoch	source	metric	value
r1-p17_post	17	post	1788693377	spring	hikaricp_connections_acquire_seconds_max{pool="HikariPool-1"}	0.088806093
r1-p17_post	17	post	1788693377	spring	hikaricp_connections_active{pool="HikariPool-1"}	0.0
r1-p17_post	17	post	1788693377	spring	hikaricp_connections_creation_seconds_count{pool="HikariPool-1"}	0
r1-p17_post	17	post	1788693377	spring	hikaricp_connections_creation_seconds_sum{pool="HikariPool-1"}	0.0
r1-p17_post	17	post	1788693377	spring	hikaricp_connections_creation_seconds_max{pool="HikariPool-1"}	0.0
r1-p17_post	17	post	1788693377	spring	hikaricp_connections_idle{pool="HikariPool-1"}	17.0
r1-p17_post	17	post	1788693377	spring	hikaricp_connections_max{pool="HikariPool-1"}	17.0
r1-p17_post	17	post	1788693377	spring	hikaricp_connections_min{pool="HikariPool-1"}	17.0
r1-p17_post	17	post	1788693377	spring	hikaricp_connections_pending{pool="HikariPool-1"}	0.0
r1-p17_post	17	post	1788693377	spring	hikaricp_connections_timeout_total{pool="HikariPool-1"}	0.0
r1-p17_post	17	post	1788693377	spring	hikaricp_connections_usage_seconds_count{pool="HikariPool-1"}	15011
r1-p17_post	17	post	1788693377	spring	hikaricp_connections_usage_seconds_sum{pool="HikariPool-1"}	49.348
r1-p17_post	17	post	1788693377	spring	hikaricp_connections_usage_seconds_max{pool="HikariPool-1"}	0.069
r1-p17_post	17	post	1788693377	mysql	Innodb_row_lock_time	0
r1-p17_post	17	post	1788693377	mysql	Innodb_row_lock_waits	0
r1-p17_post	17	post	1788693377	mysql	Threads_connected	18
r1-p17_post	17	post	1788693377	mysql	Threads_running	2
r1-p20	20	pre	1788693391	spring	hikaricp_connections{pool="HikariPool-1"}	20.0
r1-p20	20	pre	1788693391	spring	hikaricp_connections_acquire_seconds_count{pool="HikariPool-1"}	6
r1-p20	20	pre	1788693391	spring	hikaricp_connections_acquire_seconds_sum{pool="HikariPool-1"}	8.5539E-4
r1-p20	20	pre	1788693391	spring	hikaricp_connections_acquire_seconds_max{pool="HikariPool-1"}	7.90319E-4
r1-p20	20	pre	1788693391	spring	hikaricp_connections_active{pool="HikariPool-1"}	0.0
r1-p20	20	pre	1788693391	spring	hikaricp_connections_creation_seconds_count{pool="HikariPool-1"}	0
r1-p20	20	pre	1788693391	spring	hikaricp_connections_creation_seconds_sum{pool="HikariPool-1"}	0.0
r1-p20	20	pre	1788693391	spring	hikaricp_connections_creation_seconds_max{pool="HikariPool-1"}	0.0
r1-p20	20	pre	1788693391	spring	hikaricp_connections_idle{pool="HikariPool-1"}	20.0
r1-p20	20	pre	1788693391	spring	hikaricp_connections_max{pool="HikariPool-1"}	20.0
r1-p20	20	pre	1788693391	spring	hikaricp_connections_min{pool="HikariPool-1"}	20.0
r1-p20	20	pre	1788693391	spring	hikaricp_connections_pending{pool="HikariPool-1"}	0.0
r1-p20	20	pre	1788693391	spring	hikaricp_connections_timeout_total{pool="HikariPool-1"}	0.0
r1-p20	20	pre	1788693391	spring	hikaricp_connections_usage_seconds_count{pool="HikariPool-1"}	6
r1-p20	20	pre	1788693391	spring	hikaricp_connections_usage_seconds_sum{pool="HikariPool-1"}	0.015
r1-p20	20	pre	1788693391	spring	hikaricp_connections_usage_seconds_max{pool="HikariPool-1"}	0.01
r1-p20	20	pre	1788693391	mysql	Innodb_row_lock_time	0
r1-p20	20	pre	1788693391	mysql	Innodb_row_lock_waits	0
r1-p20	20	pre	1788693391	mysql	Threads_connected	21
r1-p20	20	pre	1788693391	mysql	Threads_running	2
r1-p20_post	20	post	1788693400	spring	hikaricp_connections{pool="HikariPool-1"}	20.0
r1-p20_post	20	post	1788693400	spring	hikaricp_connections_acquire_seconds_count{pool="HikariPool-1"}	15009
r1-p20_post	20	post	1788693400	spring	hikaricp_connections_acquire_seconds_sum{pool="HikariPool-1"}	7.915161429
r1-p20_post	20	post	1788693400	spring	hikaricp_connections_acquire_seconds_max{pool="HikariPool-1"}	0.020784166
r1-p20_post	20	post	1788693400	spring	hikaricp_connections_active{pool="HikariPool-1"}	0.0
r1-p20_post	20	post	1788693400	spring	hikaricp_connections_creation_seconds_count{pool="HikariPool-1"}	0
r1-p20_post	20	post	1788693400	spring	hikaricp_connections_creation_seconds_sum{pool="HikariPool-1"}	0.0
r1-p20_post	20	post	1788693400	spring	hikaricp_connections_creation_seconds_max{pool="HikariPool-1"}	0.0
r1-p20_post	20	post	1788693400	spring	hikaricp_connections_idle{pool="HikariPool-1"}	20.0
r1-p20_post	20	post	1788693400	spring	hikaricp_connections_max{pool="HikariPool-1"}	20.0
r1-p20_post	20	post	1788693400	spring	hikaricp_connections_min{pool="HikariPool-1"}	20.0
r1-p20_post	20	post	1788693400	spring	hikaricp_connections_pending{pool="HikariPool-1"}	0.0
r1-p20_post	20	post	1788693400	spring	hikaricp_connections_timeout_total{pool="HikariPool-1"}	0.0
r1-p20_post	20	post	1788693400	spring	hikaricp_connections_usage_seconds_count{pool="HikariPool-1"}	15009
r1-p20_post	20	post	1788693400	spring	hikaricp_connections_usage_seconds_sum{pool="HikariPool-1"}	52.238
r1-p20_post	20	post	1788693400	spring	hikaricp_connections_usage_seconds_max{pool="HikariPool-1"}	0.069
r1-p20_post	20	post	1788693400	mysql	Innodb_row_lock_time	0
r1-p20_post	20	post	1788693400	mysql	Innodb_row_lock_waits	0
r1-p20_post	20	post	1788693400	mysql	Threads_connected	21
r1-p20_post	20	post	1788693400	mysql	Threads_running	2
r2-p15	15	pre	1788693413	spring	hikaricp_connections{pool="HikariPool-1"}	15.0
r2-p15	15	pre	1788693413	spring	hikaricp_connections_acquire_seconds_count{pool="HikariPool-1"}	6
r2-p15	15	pre	1788693413	spring	hikaricp_connections_acquire_seconds_sum{pool="HikariPool-1"}	5.43264E-4
r2-p15	15	pre	1788693413	spring	hikaricp_connections_acquire_seconds_max{pool="HikariPool-1"}	4.4579E-4
r2-p15	15	pre	1788693413	spring	hikaricp_connections_active{pool="HikariPool-1"}	0.0
r2-p15	15	pre	1788693413	spring	hikaricp_connections_creation_seconds_count{pool="HikariPool-1"}	0
r2-p15	15	pre	1788693413	spring	hikaricp_connections_creation_seconds_sum{pool="HikariPool-1"}	0.0
r2-p15	15	pre	1788693413	spring	hikaricp_connections_creation_seconds_max{pool="HikariPool-1"}	0.0
r2-p15	15	pre	1788693413	spring	hikaricp_connections_idle{pool="HikariPool-1"}	15.0
r2-p15	15	pre	1788693413	spring	hikaricp_connections_max{pool="HikariPool-1"}	15.0
r2-p15	15	pre	1788693413	spring	hikaricp_connections_min{pool="HikariPool-1"}	15.0
