t_rel	session_idx	ms	outcome
0.846	81	461.27	ok
0.826	61	481.6	ok
0.846	89	466.17	ok
0.848	92	464.45	ok
0.851	114	462.3	ok
0.854	125	471.13	ok
0.851	117	473.89	ok
0.848	91	477.35	ok
0.863	113	473.27	ok
0.86	75	481.98	ok
0.855	122	489.15	ok
0.856	128	489.11	ok
0.866	80	479.17	ok
0.877	146	473.28	ok
0.879	133	472.21	ok
0.876	145	475.88	ok
0.88	136	474.76	ok
0.893	151	464.92	ok
0.893	108	464.82	ok
0.886	148	473.3	ok
0.88	120	482.76	ok
0.899	71	464.57	ok
0.9	109	463.82	ok
0.903	70	466.39	ok
0.899	150	473.32	ok
0.908	104	469.07	ok
0.914	85	463.9	ok
0.914	139	463.87	ok
0.916	149	469.12	ok
0.916	78	469.3	ok
0.915	111	470.88	ok
0.919	76	470.42	ok
0.899	156	491.14	ok
0.915	129	475.72	ok
0.918	130	473.02	ok
0.92	110	473.01	ok
0.925	105	468.33	ok
0.93	144	468.35	ok
0.941	143	457.86	ok
0.948	90	451.6	ok
0.933	140	467.43	ok
0.953	134	449.15	ok
0.949	152	455.66	ok
0.956	141	451.08	ok
0.957	77	451.04	ok
0.963	153	445.63	ok
0.96	158	451.91	ok
0.963	142	449.85	ok
0.967	138	450.35	ok
0.968	87	463.52	ok
0.964	154	469.9	ok
0.963	106	472.69	ok
0.977	155	461.95	ok
0.972	115	469.57	ok
0.982	94	463.59	ok
0.968	74	477.48	ok
0.977	127	470.42	ok
0.982	82	467.09	ok
0.975	107	474.77	ok
0.983	84	468.89	ok
0.983	83	469.84	ok
0.993	137	462.49	ok
0.982	72	479.72	ok
0.984	118	478.6	ok
0.999	123	466.31	ok
0.994	126	471.81	ok
0.994	131	471.95	ok
1.006	69	464.63	ok
1.005	147	467.4	ok
0.999	124	473.2	ok
1.007	112	466.1	ok
1.003	157	475.49	ok
1.014	119	468.5	ok
1.014	135	469.12	ok
1.011	159	472.78	ok
1.009	116	474.66	ok
1.01	132	477.09	ok
1.016	67	471.23	ok
1.022	101	472.22	ok
1.037	100	459.29	ok
1.05	93	450.42	ok
1.024	121	476.68	ok
1.06	64	453.47	ok
1.061	65	452.74	ok
1.036	62	478.45	ok
1.059	97	455.66	ok
1.049	96	466.18	ok
1.062	66	471.0	ok
1.126	102	409.1	ok
1.062	63	473.01	ok
1.063	95	473.23	ok
1.125	98	411.89	ok
1.128	0	409.62	ok
1.063	103	474.81	ok
1.134	1	405.79	ok
1.127	73	414.52	ok
1.126	68	418.26	ok
1.134	99	412.14	ok
1.135	2	411.42	ok
1.136	4	411.27	ok
1.136	7	415.79	ok
1.138	5	414.2	ok
1.146	10	405.87	ok
1.14	3	414.03	ok
1.158	15	401.15	ok
1.148	8	411.69	ok
1.138	6	423.18	ok
1.151	9	415.62	ok
1.175	18	392.89	ok
1.156	12	415.39	ok
1.162	11	413.0	ok
1.162	14	413.64	ok
1.177	13	403.58	ok
1.179	19	401.88	ok
1.18	16	402.14	ok
1.185	20	398.45	ok
1.188	17	396.43	ok
1.193	26	394.2	ok
1.192	27	395.7	ok
1.193	22	403.48	ok
1.193	23	404.07	ok
1.196	21	402.56	ok
1.22	35	394.53	ok
1.207	25	407.78	ok
1.205	24	410.42	ok
1.204	28	411.07	ok
1.204	32	411.79	ok
1.214	30	406.77	ok
1.216	37	405.52	ok
1.231	39	395.72	ok
1.225	36	402.21	ok
1.242	40	387.91	ok
1.228	31	402.82	ok
1.233	42	399.82	ok
1.234	29	404.69	ok
1.234	38	404.62	ok
1.245	41	397.41	ok
1.24	44	406.29	ok
1.253	45	394.37	ok
1.256	47	395.81	ok
1.246	43	409.61	ok
1.255	46	400.63	ok
1.265	34	391.8	ok
1.258	49	400.12	ok
1.261	33	397.18	ok
1.269	56	391.58	ok
1.272	50	398.07	ok
1.279	55	391.66	ok
1.278	51	392.46	ok
1.279	48	393.5	ok
1.275	53	398.33	ok
1.282	60	402.48	ok
1.28	59	405.44	ok
1.282	52	404.23	ok
1.292	54	407.96	ok
1.307	81	392.82	ok
1.291	57	410.61	ok
1.304	58	399.87	ok
1.308	61	396.16	ok
1.297	86	407.63	ok
1.312	89	398.95	ok
1.305	88	405.78	ok
1.325	117	388.24	ok
1.303	79	410.5	ok
1.326	91	388.72	ok
1.312	92	404.27	ok
1.313	114	403.79	ok
1.342	75	375.14	ok
1.325	125	396.97	ok
1.337	113	386.74	ok
1.345	122	379.72	ok
1.345	80	381.63	ok
1.345	128	387.73	ok
1.352	145	385.39	ok
1.35	146	387.85	ok
1.355	136	385.72	ok
1.352	133	388.84	ok
1.359	148	392.62	ok
1.358	151	394.64	ok
1.358	108	394.67	ok
1.364	109	389.88	ok
1.363	120	391.29	ok
1.363	71	391.18	ok
1.369	70	388.0	ok
1.373	150	392.16	ok
1.378	85	387.52	ok
1.378	104	391.96	ok
1.385	149	387.09	ok
1.378	139	399.3	ok
1.386	78	392.31	ok
1.39	76	388.93	ok
1.386	111	393.07	ok
1.391	130	391.8	ok
1.39	156	396.43	ok
1.391	129	399.97	ok
1.399	144	393.06	ok
1.399	143	393.15	ok
1.393	105	404.05	ok
1.393	110	409.45	ok
1.402	134	415.33	ok
1.4	90	417.7	ok
1.401	140	418.05	ok
1.408	77	410.98	ok
1.405	152	414.81	ok
1.408	153	418.77	ok
1.412	158	415.72	ok
1.413	142	414.85	ok
1.418	138	411.59	ok
1.408	141	422.13	ok
1.434	154	397.55	ok
1.431	87	399.99	ok
1.439	155	392.98	ok
1.436	106	396.07	ok
1.441	115	390.96	ok
1.445	94	387.49	ok
1.446	74	388.72	ok
1.452	84	387.8	ok
1.449	107	390.38	ok
1.453	83	393.95	ok
1.447	127	399.69	ok
1.449	82	402.13	ok
1.456	137	399.57	ok
1.462	72	400.89	ok
1.463	118	407.65	ok
1.466	131	407.11	ok
1.471	69	402.48	ok
1.465	123	410.11	ok
1.472	124	408.62	ok
1.478	157	403.88	ok
1.466	126	417.1	ok
1.473	112	413.02	ok
1.472	147	417.58	ok
1.487	132	402.48	ok
1.483	119	407.38	ok
1.484	116	413.98	ok
1.483	159	415.09	ok
1.483	135	415.78	ok
1.488	67	411.61	ok
1.495	101	407.87	ok
1.514	65	395.89	ok
1.496	100	416.13	ok
1.515	62	399.59	ok
1.515	97	399.48	ok
1.5	93	416.47	ok
1.501	121	416.44	ok
1.514	64	413.24	ok
1.533	66	394.32	ok
1.535	63	394.18	ok
1.516	96	416.1	ok
1.535	102	404.94	ok
1.537	98	404.57	ok
1.537	0	408.02	ok
1.542	73	404.54	ok
1.537	95	410.08	ok
1.54	1	408.38	ok
1.546	99	407.44	ok
1.538	103	416.69	ok
1.547	2	407.95	ok
1.544	68	417.57	ok
1.552	10	414.02	ok
1.547	4	424.47	ok
1.561	6	416.75	ok
1.551	7	426.89	ok
1.552	5	426.57	ok
1.56	8	420.55	ok
1.554	3	428.53	ok
1.559	15	425.59	ok
1.568	18	423.01	ok
1.572	12	421.78	ok
1.567	9	427.18	ok
1.575	11	422.02	ok
1.583	16	422.07	ok
1.581	13	427.51	ok
