t_rel	session_idx	ms	outcome
0.092	116	387.02	ok
0.101	144	390.35	ok
0.092	111	400.3	ok
0.093	120	401.21	ok
0.105	150	394.16	ok
0.092	113	410.86	ok
0.102	146	401.95	ok
0.094	127	423.17	ok
0.095	130	423.27	ok
0.097	134	429.25	ok
0.1	142	426.86	ok
0.082	93	445.96	ok
0.094	128	452.44	ok
0.075	64	472.82	ok
0.129	156	440.01	ok
0.084	97	485.67	ok
0.094	125	475.93	ok
0.092	114	489.25	ok
0.134	157	447.77	ok
0.088	99	496.99	ok
0.078	76	509.21	ok
0.092	109	504.68	ok
0.078	79	518.43	ok
0.102	149	494.71	ok
0.099	137	499.11	ok
0.125	153	473.35	ok
0.078	80	523.18	ok
0.101	143	511.63	ok
0.078	78	536.59	ok
0.083	96	532.0	ok
0.093	122	524.97	ok
0.128	154	492.51	ok
0.101	145	523.04	ok
0.091	108	536.47	ok
0.096	133	532.72	ok
0.084	98	544.75	ok
0.128	155	501.45	ok
0.135	159	497.93	ok
0.1	140	535.97	ok
0.093	117	550.46	ok
0.094	129	549.25	ok
0.093	119	567.57	ok
0.083	95	578.44	ok
0.1	141	567.68	ok
0.098	135	576.31	ok
0.106	151	568.22	ok
0.091	107	583.82	ok
0.093	121	582.92	ok
0.095	131	592.63	ok
0.077	74	611.12	ok
0.075	65	621.48	ok
0.089	100	608.68	ok
0.079	84	625.25	ok
0.081	91	628.82	ok
0.09	101	628.35	ok
0.076	71	642.84	ok
0.076	69	643.63	ok
0.091	103	629.46	ok
0.08	86	640.76	ok
0.079	82	642.09	ok
0.075	66	657.67	ok
0.091	106	642.56	ok
0.076	70	658.41	ok
0.079	83	656.27	ok
0.081	92	659.65	ok
0.076	68	671.76	ok
0.336	0	425.47	ok
0.076	72	685.79	ok
0.091	104	671.75	ok
0.08	88	692.58	ok
0.081	89	693.73	ok
0.09	102	684.27	ok
0.091	105	684.1	ok
0.076	67	701.07	ok
0.337	1	442.21	ok
0.077	73	703.51	ok
0.339	3	442.17	ok
0.083	94	699.77	ok
0.338	2	445.0	ok
0.081	90	702.68	ok
0.08	87	729.07	ok
0.074	63	888.37	ok
0.341	6	621.76	ok
0.343	8	620.67	ok
0.352	13	616.88	ok
0.34	5	629.56	ok
0.375	19	596.98	ok
0.38	20	591.65	ok
0.348	12	624.22	ok
0.395	31	578.58	ok
0.389	22	584.87	ok
0.4	38	574.2	ok
0.369	17	605.34	ok
0.392	27	582.83	ok
0.395	32	580.04	ok
0.373	18	602.39	ok
0.397	36	578.94	ok
0.346	10	629.79	ok
0.396	33	580.15	ok
0.387	21	590.33	ok
0.365	16	612.26	ok
0.391	25	586.75	ok
0.393	29	585.04	ok
0.39	24	589.03	ok
0.361	15	618.55	ok
0.339	4	640.54	ok
0.393	28	587.56	ok
0.396	34	584.77	ok
0.394	30	587.08	ok
0.392	26	589.59	ok
0.396	35	585.59	ok
0.349	11	633.55	ok
0.353	14	629.95	ok
0.399	39	584.19	ok
0.39	23	593.9	ok
0.344	9	639.53	ok
0.342	7	642.01	ok
0.401	43	617.65	ok
0.399	40	635.71	ok
0.4	42	635.21	ok
0.402	44	633.67	ok
0.401	41	635.47	ok
0.403	46	635.71	ok
0.403	51	642.75	ok
0.404	53	642.39	ok
0.403	48	649.87	ok
0.406	54	647.6	ok
0.405	50	648.63	ok
0.406	47	651.44	ok
0.408	56	652.28	ok
0.4	37	660.58	ok
0.405	52	658.55	ok
0.406	58	657.21	ok
0.408	59	656.06	ok
0.409	49	660.59	ok
0.41	62	663.31	ok
0.408	60	665.11	ok
0.404	45	669.4	ok
0.426	112	653.59	ok
0.409	55	670.2	ok
0.425	110	655.04	ok
0.411	57	671.0	ok
0.432	136	651.24	ok
0.427	123	660.24	ok
0.435	118	656.28	ok
0.43	75	667.08	ok
0.435	115	663.13	ok
0.436	147	663.77	ok
0.436	77	668.71	ok
0.435	61	670.08	ok
0.45	148	659.97	ok
0.449	152	661.76	ok
0.45	126	662.42	ok
0.449	138	664.92	ok
0.467	85	649.26	ok
0.452	81	664.78	ok
0.453	139	673.12	ok
0.454	124	675.63	ok
0.467	132	663.14	ok
0.468	158	666.17	ok
0.494	120	646.57	ok
0.48	116	663.47	ok
0.492	144	659.17	ok
0.499	150	657.4	ok
0.492	111	676.55	ok
0.504	146	665.29	ok
0.527	142	650.79	ok
0.503	113	675.43	ok
0.518	130	660.77	ok
0.569	156	613.8	ok
0.547	128	636.07	ok
0.527	134	656.94	ok
0.548	64	637.3	ok
0.528	93	658.23	ok
0.57	97	616.86	ok
0.517	127	672.9	ok
0.582	157	614.86	ok
0.57	125	627.49	ok
0.587	76	611.96	ok
0.582	114	620.46	ok
0.596	109	609.38	ok
0.585	99	624.66	ok
0.598	137	617.15	ok
0.597	79	618.6	ok
0.599	153	617.22	ok
0.597	149	620.38	ok
0.612	143	605.66	ok
0.602	80	618.87	ok
0.615	96	610.45	ok
0.615	78	613.05	ok
0.62	154	610.07	ok
0.618	122	612.39	ok
0.625	145	611.99	ok
0.629	133	608.4	ok
0.629	98	614.6	ok
0.628	108	616.05	ok
0.63	155	625.42	ok
0.633	159	622.53	ok
0.644	129	616.24	ok
0.636	140	626.69	ok
0.643	117	619.63	ok
0.661	119	604.26	ok
0.674	151	597.68	ok
0.661	95	611.37	ok
0.668	141	608.7	ok
0.674	135	602.81	ok
0.698	100	579.47	ok
0.675	107	602.61	ok
0.697	65	588.12	ok
0.688	74	597.14	ok
0.676	121	609.41	ok
0.719	101	573.93	ok
0.71	91	584.39	ok
0.688	131	607.44	ok
0.705	84	596.5	ok
0.72	69	632.05	ok
0.721	86	631.3	ok
0.719	71	637.88	ok
0.735	70	625.14	ok
0.72	103	643.21	ok
0.721	82	642.43	ok
0.741	92	623.1	ok
0.733	66	638.72	ok
0.736	83	636.78	ok
0.734	106	642.57	ok
0.762	0	614.77	ok
0.748	68	647.69	ok
0.763	104	639.2	ok
0.762	72	640.01	ok
0.773	88	632.04	ok
0.777	67	628.98	ok
0.775	102	631.37	ok
0.781	3	626.81	ok
0.774	89	640.71	ok
0.775	105	640.43	ok
0.78	1	636.52	ok
0.783	94	635.62	ok
0.809	87	609.03	ok
0.78	73	638.85	ok
0.973	12	448.0	ok
0.783	2	639.63	ok
0.784	90	639.62	ok
0.963	63	460.73	ok
0.963	8	465.99	ok
0.969	13	461.08	ok
0.973	31	461.08	ok
0.976	18	461.18	ok
0.963	6	474.02	ok
0.975	17	467.53	ok
0.976	10	466.36	ok
0.977	33	471.2	ok
0.975	32	479.39	ok
0.97	5	485.34	ok
0.972	20	485.4	ok
0.976	36	482.01	ok
0.977	21	485.23	ok
0.977	16	489.6	ok
0.974	22	499.75	ok
0.974	38	499.83	ok
0.979	15	497.07	ok
0.975	27	501.99	ok
0.981	26	496.73	ok
0.98	28	500.29	ok
0.982	35	506.24	ok
0.98	4	509.45	ok
0.981	30	509.34	ok
0.983	14	509.56	ok
0.972	19	521.01	ok
0.982	11	518.76	ok
0.983	39	523.37	ok
0.978	29	528.5	ok
0.984	23	527.13	ok
0.979	24	534.17	ok
0.981	34	541.31	ok
0.978	25	544.36	ok
1.019	43	504.28	ok
0.984	7	539.23	ok
1.035	40	493.62	ok
0.984	9	545.42	ok
1.039	46	493.04	ok
1.037	41	495.15	ok
1.036	42	501.5	ok
1.036	44	506.65	ok
1.053	54	493.76	ok
1.046	51	500.94	ok
1.053	48	499.51	ok
1.06	37	501.72	ok
1.047	53	516.01	ok
1.054	50	509.06	ok
1.057	47	508.06	ok
1.064	58	502.22	ok
1.063	52	503.66	ok
1.064	59	503.25	ok
1.06	56	510.1	ok
1.073	62	498.38	ok
1.079	112	497.64	ok
1.069	49	507.91	ok
1.074	60	505.68	ok
1.08	55	501.44	ok
1.074	45	511.84	ok
1.08	110	505.98	ok
1.082	57	520.76	ok
1.083	136	520.02	ok
1.092	118	521.49	ok
1.087	123	526.41	ok
1.097	75	518.9	ok
1.105	77	526.58	ok
1.098	115	535.15	ok
1.11	152	529.17	ok
1.105	61	534.89	ok
1.116	81	530.3	ok
1.099	147	547.75	ok
1.127	139	520.87	ok
1.11	148	537.82	ok
1.114	138	533.93	ok
1.113	126	536.19	ok
1.116	85	533.77	ok
1.13	124	525.0	ok
1.143	116	520.52	ok
1.13	132	533.69	ok
1.151	144	516.6	ok
1.141	120	534.26	ok
1.169	146	507.47	ok
1.169	111	508.24	ok
1.157	150	528.71	ok
1.134	158	551.6	ok
1.179	113	507.82	ok
1.179	130	507.77	ok
1.178	142	514.02	ok
1.183	156	515.85	ok
1.187	97	512.53	ok
1.184	134	515.73	ok
1.186	93	516.88	ok
1.183	128	520.22	ok
1.185	64	523.54	ok
1.197	157	512.21	ok
1.191	127	519.3	ok
1.202	114	509.05	ok
1.198	125	514.25	ok
1.199	76	518.59	ok
1.216	79	505.48	ok
1.215	137	506.02	ok
1.218	149	503.67	ok
1.206	109	516.16	ok
1.21	99	513.83	ok
1.218	143	512.22	ok
1.221	80	511.37	ok
1.216	153	518.14	ok
1.228	78	506.3	ok
1.226	96	511.7	ok
1.231	122	510.33	ok
1.244	98	499.78	ok
1.237	145	511.11	ok
1.231	154	522.39	ok
1.256	159	506.71	ok
1.255	155	511.37	ok
1.237	133	531.11	ok
1.244	108	528.19	ok
1.26	129	515.08	ok
1.263	117	518.95	ok
1.272	151	512.19	ok
1.273	95	515.7	ok
1.263	140	526.39	ok
1.265	119	524.56	ok
1.277	135	512.91	ok
1.277	141	517.24	ok
1.285	74	513.7	ok
1.286	121	515.86	ok
1.278	107	533.15	ok
1.278	100	534.08	ok
1.295	91	521.56	ok
1.295	131	524.6	ok
1.285	65	536.9	ok
1.302	84	524.97	ok
1.352	69	475.19	ok
1.293	101	534.72	ok
1.357	71	470.8	ok
1.364	82	466.62	ok
1.352	86	478.68	ok
1.36	70	472.86	ok
1.364	103	469.74	ok
1.372	66	465.11	ok
1.376	106	461.31	ok
1.364	92	475.04	ok
1.377	0	463.07	ok
1.373	83	470.48	ok
1.402	72	445.2	ok
1.395	68	452.49	ok
1.406	102	450.09	ok
1.405	88	453.75	ok
1.402	104	457.56	ok
1.406	67	458.28	ok
1.408	3	461.15	ok
1.415	89	454.16	ok
1.416	105	455.21	ok
1.416	1	457.2	ok
1.419	87	458.94	ok
1.423	2	467.76	ok
1.419	73	471.99	ok
1.418	94	473.6	ok
1.421	12	475.46	ok
1.424	63	473.07	ok
1.43	8	473.87	ok
1.423	90	483.29	ok
1.434	31	476.71	ok
1.43	13	485.29	ok
1.437	6	484.93	ok
1.437	18	486.7	ok
1.442	17	487.86	ok
1.455	5	475.42	ok
1.448	33	486.21	ok
1.455	32	487.4	ok
1.462	21	480.0	ok
1.458	36	485.39	ok
1.443	10	501.05	ok
1.467	16	477.18	ok
1.474	38	472.39	ok
1.474	22	473.33	ok
1.458	20	489.77	ok
1.477	27	474.35	ok
1.477	15	475.07	ok
1.488	35	467.61	ok
1.478	26	479.46	ok
1.489	4	470.7	ok
1.49	30	472.16	ok
1.481	28	482.29	ok
1.493	19	478.99	ok
1.501	11	474.23	ok
1.507	39	469.24	ok
1.511	23	467.84	ok
1.507	29	473.29	ok
1.493	14	492.84	ok
1.513	24	472.48	ok
1.522	34	465.48	ok
1.523	43	472.56	ok
1.524	7	472.51	ok
1.523	25	474.25	ok
1.529	40	468.27	ok
1.53	9	476.86	ok
1.532	41	476.13	ok
1.543	44	483.26	ok
1.532	46	499.84	ok
1.547	54	484.97	ok
1.553	48	480.9	ok
1.547	51	489.06	ok
1.563	50	476.81	ok
1.537	42	502.99	ok
1.562	37	478.59	ok
1.566	47	479.0	ok
1.568	59	477.57	ok
1.567	52	480.71	ok
1.57	56	480.27	ok
1.563	53	488.16	ok
1.577	112	474.84	ok
1.566	58	486.14	ok
1.572	62	482.55	ok
1.58	60	479.57	ok
1.586	110	482.66	ok
1.578	49	491.99	ok
1.604	136	466.45	ok
1.581	55	489.02	ok
1.586	45	484.85	ok
1.603	57	473.3	ok
1.613	118	463.33	ok
1.614	123	466.8	ok
1.617	75	464.83	ok
1.632	77	454.13	ok
1.64	61	448.15	ok
1.633	115	455.8	ok
1.648	139	447.52	ok
1.648	148	450.87	ok
1.64	152	464.42	ok
1.647	81	461.2	ok
1.647	147	468.17	ok
1.649	126	468.26	ok
1.664	116	455.83	ok
1.649	138	471.67	ok
1.664	132	457.77	ok
1.65	85	472.57	ok
1.655	124	475.08	ok
1.668	144	463.24	ok
1.686	150	447.59	ok
1.677	146	457.05	ok
1.686	158	448.32	ok
1.676	120	459.75	ok
1.677	111	467.39	ok
1.692	142	453.95	ok
1.687	130	459.8	ok
1.699	156	449.07	ok
1.687	113	461.71	ok
1.699	134	449.22	ok
1.699	97	463.0	ok
1.703	128	460.54	ok
1.709	157	455.08	ok
1.709	64	458.33	ok
1.703	93	464.35	ok
1.721	79	456.55	ok
1.712	125	466.36	ok
1.711	114	468.82	ok
1.71	127	478.95	ok
1.724	99	467.34	ok
1.722	149	470.0	ok
1.722	109	471.2	ok
1.718	76	477.9	ok
1.731	143	466.67	ok
1.732	80	466.07	ok
1.721	137	484.65	ok
1.734	153	473.06	ok
1.734	78	502.32	ok
1.741	122	498.65	ok
1.738	96	509.19	ok
1.763	159	484.84	ok
1.753	154	494.66	ok
1.767	155	481.53	ok
1.768	133	480.35	ok
1.748	145	501.06	ok
1.744	98	505.82	ok
1.789	95	465.38	ok
1.775	129	479.22	ok
1.785	151	470.22	ok
1.79	119	480.9	ok
1.782	117	488.73	ok
1.772	108	500.25	ok
1.79	135	482.84	ok
1.789	140	484.25	ok
1.794	141	480.07	ok
1.816	91	460.87	ok
1.811	107	472.54	ok
1.799	74	485.07	ok
1.812	100	474.35	ok
1.802	121	484.73	ok
1.82	131	467.01	ok
1.827	69	462.4	ok
1.822	65	468.05	ok
1.831	82	460.66	ok
1.827	84	465.51	ok
1.828	101	465.29	ok
1.828	71	465.27	ok
1.831	86	470.27	ok
1.837	66	464.33	ok
1.833	70	469.1	ok
1.838	106	467.26	ok
1.833	103	476.35	ok
1.84	92	470.43	ok
1.84	0	477.47	ok
1.848	72	478.8	ok
1.843	83	483.68	ok
1.848	68	479.6	ok
1.857	102	478.32	ok
1.859	88	476.54	ok
1.86	104	476.51	ok
1.869	3	470.76	ok
1.871	105	472.37	ok
1.87	89	474.73	ok
1.864	67	480.55	ok
1.891	73	458.4	ok
1.878	87	479.3	ok
1.874	1	483.75	ok
1.891	2	467.15	ok
1.892	94	471.5	ok
1.904	8	467.47	ok
1.897	63	476.05	ok
1.897	12	476.86	ok
1.93	17	445.71	ok
1.916	13	462.77	ok
1.907	90	473.93	ok
1.922	6	468.65	ok
1.911	31	480.03	ok
1.924	18	468.23	ok
1.931	5	466.09	ok
1.934	33	474.5	ok
1.944	36	467.14	ok
1.943	21	469.72	ok
1.942	32	476.53	ok
1.944	16	480.24	ok
1.944	10	489.81	ok
1.952	15	482.52	ok
1.948	20	486.97	ok
1.947	38	488.04	ok
1.952	27	483.88	ok
1.947	22	488.5	ok
1.956	35	481.63	ok
1.96	4	483.79	ok
1.963	28	481.51	ok
1.958	26	487.46	ok
1.963	30	487.92	ok
1.972	19	479.09	ok
1.976	11	476.01	ok
1.981	29	471.6	ok
1.976	39	478.86	ok
1.986	24	476.24	ok
1.979	23	483.74	ok
1.986	14	480.87	ok
1.988	34	479.02	ok
2.007	9	465.82	ok
1.996	7	476.22	ok
1.996	43	483.29	ok
1.997	25	482.46	ok
2.009	41	473.91	ok
1.997	40	489.68	ok
2.026	44	461.28	ok
2.037	51	452.93	ok
2.032	46	464.03	ok
2.04	42	459.47	ok
2.034	48	466.55	ok
2.032	54	472.11	ok
2.04	50	466.79	ok
2.041	37	466.33	ok
2.045	59	464.05	ok
2.045	47	466.03	ok
2.048	52	467.01	ok
2.051	56	466.24	ok
2.051	53	466.09	ok
2.052	112	471.41	ok
2.069	110	457.04	ok
2.07	49	457.19	ok
2.052	58	475.66	ok
2.055	62	474.5	ok
2.059	60	475.63	ok
2.071	45	464.33	ok
2.07	136	478.27	ok
2.071	55	481.55	ok
2.077	57	475.92	ok
2.077	118	478.52	ok
2.086	77	472.74	ok
2.081	75	484.75	ok
2.081	123	489.2	ok
2.089	115	481.7	ok
2.095	139	477.19	ok
2.108	81	466.31	ok
2.099	148	477.25	ok
2.088	61	488.19	ok
2.104	152	472.62	ok
2.12	116	467.2	ok
2.122	132	467.58	ok
2.12	138	470.29	ok
2.118	126	473.32	ok
2.13	124	472.56	ok
2.116	147	487.58	ok
2.122	85	483.25	ok
2.133	150	477.16	ok
2.134	146	477.11	ok
2.136	120	477.4	ok
2.131	144	482.23	ok
2.146	142	476.49	ok
2.147	130	476.56	ok
2.135	158	489.43	ok
2.145	111	483.08	ok
2.148	156	485.48	ok
2.162	97	471.53	ok
2.148	113	486.1	ok
2.165	157	480.08	ok
2.164	128	482.15	ok
2.149	134	497.72	ok
2.167	64	479.63	ok
2.178	79	474.15	ok
2.18	114	476.46	ok
2.168	93	489.73	ok
2.178	125	479.38	ok
2.191	99	468.14	ok
2.192	149	467.99	ok
2.193	109	469.62	ok
2.196	76	467.58	ok
2.197	143	466.38	ok
2.189	127	477.34	ok
2.206	137	460.74	ok
2.207	153	464.08	ok
2.237	78	500.48	ok
2.199	80	539.44	ok
2.248	159	490.92	ok
2.24	122	501.28	ok
2.248	154	495.27	ok
2.249	145	497.12	ok
2.247	96	508.69	ok
2.25	98	516.51	ok
2.254	95	518.09	ok
2.249	155	524.28	ok
2.249	133	526.83	ok
2.255	151	523.75	ok
2.273	135	509.82	ok
2.271	119	514.35	ok
2.273	108	512.55	ok
2.271	117	514.81	ok
2.255	129	536.7	ok
2.274	141	521.87	ok
2.277	91	522.21	ok
2.286	100	518.43	ok
2.284	74	522.63	ok
2.287	121	522.73	ok
2.274	140	540.07	ok
2.287	131	528.96	ok
2.293	101	528.11	ok
2.284	107	539.89	ok
2.29	69	534.55	ok
2.291	82	534.55	ok
2.292	84	536.56	ok
2.29	65	541.18	ok
2.294	71	543.56	ok
2.302	70	536.63	ok
2.302	66	549.07	ok
2.305	106	545.82	ok
2.302	86	550.11	ok
2.31	92	542.26	ok
2.335	102	523.83	ok
2.327	83	532.39	ok
2.327	72	533.2	ok
2.318	0	542.6	ok
2.328	68	537.58	ok
2.31	103	555.96	ok
2.336	88	532.79	ok
2.336	104	532.73	ok
2.34	3	532.36	ok
2.344	105	529.3	ok
2.344	89	528.91	ok
2.357	87	517.51	ok
2.358	1	519.44	ok
2.345	67	539.66	ok
2.35	73	538.04	ok
2.364	94	524.83	ok
2.374	12	518.96	ok
2.358	2	546.6	ok
2.373	63	532.02	ok
2.391	6	516.82	ok
2.371	8	539.54	ok
2.378	13	536.2	ok
2.381	90	534.12	ok
2.392	31	524.3	ok
2.376	17	540.01	ok
2.397	5	520.66	ok
2.392	18	527.63	ok
2.411	36	509.42	ok
2.419	32	504.21	ok
2.413	21	514.72	ok
2.409	33	532.72	ok
2.435	20	517.44	ok
2.434	15	518.15	ok
2.425	16	529.49	ok
2.434	10	520.76	ok
2.435	38	520.9	ok
2.438	35	530.41	ok
2.444	4	526.84	ok
2.436	22	535.39	ok
2.436	27	536.34	ok
2.452	11	520.62	ok
2.445	28	527.98	ok
2.455	39	518.1	ok
2.445	26	541.02	ok
2.462	24	524.59	ok
2.452	29	534.99	ok
2.451	19	538.81	ok
2.451	30	549.89	ok
2.467	14	536.9	ok
2.463	23	543.94	ok
2.473	7	534.38	ok
2.467	34	540.86	ok
2.479	43	530.87	ok
2.472	9	538.26	ok
2.48	25	531.74	ok
2.496	46	515.8	ok
2.483	41	529.48	ok
2.49	51	528.11	ok
2.487	40	530.99	ok
2.5	42	518.61	ok
2.488	44	533.25	ok
2.5	48	529.12	ok
2.507	37	544.08	ok
2.517	53	535.83	ok
2.505	54	548.95	ok
2.515	52	538.62	ok
2.511	47	544.12	ok
2.51	59	551.92	ok
2.507	50	554.97	ok
2.517	56	545.35	ok
2.524	112	541.22	ok
2.527	49	542.5	ok
2.526	110	547.61	ok
2.529	62	547.73	ok
2.535	60	543.39	ok
2.535	45	543.9	ok
2.553	57	534.96	ok
2.528	58	559.82	ok
2.549	136	542.9	ok
2.556	118	538.89	ok
2.559	77	539.11	ok
2.57	123	529.97	ok
2.552	55	551.71	ok
2.573	139	534.07	ok
2.575	81	532.57	ok
2.566	75	541.21	ok
2.571	115	536.92	ok
2.577	61	543.37	ok
2.587	116	533.44	ok
2.576	148	547.49	ok
2.591	126	536.94	ok
2.577	152	554.96	ok
2.591	138	541.95	ok
2.59	132	543.28	ok
2.611	146	523.79	ok
2.603	147	534.82	ok
2.603	124	542.83	ok
2.613	120	533.31	ok
2.611	150	540.74	ok
2.606	85	545.93	ok
2.613	144	541.16	ok
2.623	142	533.86	ok
2.628	111	533.68	ok
2.624	158	537.89	ok
2.634	97	530.45	ok
2.624	130	545.36	ok
2.645	157	531.2	ok
2.646	128	529.94	ok
2.635	113	542.17	ok
2.634	156	543.54	ok
2.647	64	532.07	ok
2.647	134	534.06	ok
2.652	79	535.24	ok
2.658	93	530.25	ok
2.658	125	530.36	ok
2.657	114	531.79	ok
2.663	109	526.75	ok
2.66	99	530.5	ok
2.66	149	531.25	ok
2.667	137	525.88	ok
2.663	76	530.04	ok
2.664	143	532.6	ok
2.738	78	460.44	ok
2.672	153	529.16	ok
2.667	127	543.47	ok
2.738	80	472.75	ok
2.739	159	472.68	ok
2.742	122	482.08	ok
2.743	154	480.76	ok
2.747	145	480.47	ok
2.756	96	474.08	ok
2.773	95	458.06	ok
2.766	98	470.82	ok
2.773	155	464.47	ok
2.785	119	454.48	ok
2.779	151	463.07	ok
2.776	133	471.56	ok
2.783	135	471.77	ok
2.796	141	462.68	ok
2.8	91	459.55	ok
2.786	108	477.81	ok
2.805	100	458.86	ok
2.786	117	478.47	ok
2.791	129	473.97	ok
2.807	74	459.93	ok
2.814	140	468.45	ok
2.809	121	473.47	ok
2.816	131	467.29	ok
2.829	84	462.61	ok
2.826	82	471.87	ok
2.821	101	480.97	ok
2.824	69	478.42	ok
2.831	65	474.07	ok
2.824	107	484.24	ok
2.837	71	471.41	ok
2.851	66	472.1	ok
2.839	70	484.73	ok
2.851	106	474.35	ok
2.853	92	473.67	ok
2.852	86	477.45	ok
2.859	83	473.52	ok
2.859	102	477.73	ok
2.861	0	478.23	ok
2.866	103	473.01	ok
2.86	72	479.5	ok
2.865	68	478.6	ok
2.873	105	476.3	ok
2.869	88	482.3	ok
2.869	104	485.43	ok
2.873	89	484.56	ok
2.877	1	483.43	ok
2.873	3	489.91	ok
2.885	67	478.15	ok
2.875	87	490.7	ok
2.893	12	480.8	ok
2.888	73	490.2	ok
2.889	94	490.38	ok
2.905	63	476.53	ok
2.905	2	479.17	ok
2.908	6	479.77	ok
2.915	90	474.91	ok
2.911	8	479.69	ok
2.915	13	479.92	ok
2.916	31	479.04	ok
2.916	17	481.82	ok
2.918	5	480.83	ok
2.92	36	482.55	ok
2.92	18	491.26	ok
2.927	21	486.18	ok
2.942	33	477.58	ok
2.952	20	467.46	ok
2.953	15	470.44	ok
2.923	32	500.37	ok
2.955	10	470.62	ok
2.956	38	469.88	ok
2.954	16	475.99	ok
2.971	4	464.71	ok
2.968	35	468.08	ok
2.972	22	465.35	ok
2.972	27	467.46	ok
2.973	11	467.14	ok
2.973	28	502.3	ok
2.987	24	490.53	ok
2.973	39	509.4	ok
2.987	26	496.63	ok
3.001	30	485.31	ok
2.987	29	500.73	ok
2.99	19	498.26	ok
3.008	34	481.12	ok
3.004	14	485.63	ok
3.007	7	487.33	ok
3.012	46	483.34	ok
3.007	23	488.78	ok
3.01	43	486.66	ok
3.011	25	485.79	ok
3.018	51	482.11	ok
3.011	9	489.7	ok
3.012	41	490.52	ok
3.019	42	484.43	ok
3.03	48	477.29	ok
3.018	40	491.16	ok
3.021	44	495.19	ok
3.052	37	472.58	ok
3.053	53	489.21	ok
3.054	54	492.14	ok
3.055	47	491.15	ok
3.054	52	499.11	ok
3.062	50	493.48	ok
3.062	59	494.24	ok
3.063	56	499.22	ok
3.065	112	497.04	ok
3.079	60	483.8	ok
3.088	57	476.68	ok
3.077	62	487.7	ok
3.074	110	490.93	ok
3.07	49	496.16	ok
3.092	136	479.77	ok
3.08	45	493.84	ok
3.088	58	492.96	ok
3.1	123	481.28	ok
3.098	77	484.21	ok
3.095	118	500.26	ok
3.107	139	497.16	ok
3.107	81	497.1	ok
3.104	55	500.72	ok
3.108	75	501.43	ok
3.12	61	489.18	ok
3.108	115	502.17	ok
3.121	116	494.23	ok
3.128	126	496.36	ok
3.133	138	497.22	ok
3.135	146	497.02	ok
3.124	148	509.97	ok
3.132	152	502.17	ok
3.146	120	494.82	ok
3.133	132	508.26	ok
3.146	124	496.28	ok
3.152	85	494.65	ok
3.152	150	499.8	ok
3.138	147	513.5	ok
3.155	144	497.66	ok
3.157	142	496.14	ok
3.162	158	491.43	ok
3.162	111	493.67	ok
3.169	130	494.83	ok
3.176	157	489.75	ok
3.177	156	488.84	ok
3.165	97	501.99	ok
3.181	134	486.37	ok
3.177	113	491.73	ok
3.177	128	493.55	ok
3.179	64	495.39	ok
3.187	79	494.21	ok
3.188	125	494.46	ok
3.19	109	495.09	ok
3.19	99	499.89	ok
3.188	93	504.54	ok
3.194	76	511.54	ok
3.193	137	512.5	ok
3.191	149	514.82	ok
3.189	114	517.34	ok
3.197	143	511.35	ok
3.211	159	506.44	ok
3.201	153	517.39	ok
3.224	122	497.93	ok
3.21	127	514.22	ok
3.224	154	500.74	ok
3.198	78	527.37	ok
3.211	80	515.31	ok
