t_rel	session_idx	ms	outcome
0.036	16	131.31	ok
0.005	3	162.49	ok
0.034	15	134.87	ok
0.028	13	144.58	ok
0.006	4	168.7	ok
0.005	2	179.36	ok
0.003	0	181.67	ok
0.003	1	180.87	ok
0.013	7	183.4	ok
0.015	9	187.62	ok
0.031	14	173.55	ok
0.018	10	193.52	ok
0.052	19	164.45	ok
0.008	5	210.93	ok
0.05	17	171.39	ok
0.051	18	173.75	ok
0.013	8	214.77	ok
0.053	20	190.08	ok
0.055	22	204.06	ok
0.008	6	254.97	ok
0.023	12	240.76	ok
0.022	11	246.42	ok
0.055	25	220.9	ok
0.055	24	221.32	ok
0.054	21	222.51	ok
0.055	23	222.07	ok
0.056	26	227.02	ok
0.056	27	234.91	ok
0.059	31	235.01	ok
0.058	30	242.1	ok
0.057	28	243.0	ok
0.058	29	244.59	ok
0.06	34	242.03	ok
0.059	32	246.58	ok
0.062	36	244.47	ok
0.063	39	251.1	ok
0.061	35	253.6	ok
0.062	38	252.93	ok
0.059	33	271.9	ok
0.064	42	272.9	ok
0.062	37	274.88	ok
0.063	40	281.1	ok
0.064	43	283.54	ok
0.063	41	285.13	ok
0.064	44	290.14	ok
0.065	46	289.7	ok
0.065	45	300.91	ok
0.065	47	300.95	ok
0.066	49	303.43	ok
0.066	48	303.96	ok
0.068	50	307.76	ok
0.071	54	309.5	ok
0.068	51	312.39	ok
0.071	55	313.57	ok
0.068	52	316.57	ok
0.072	58	313.95	ok
0.069	53	317.7	ok
0.072	57	324.18	ok
0.071	56	325.15	ok
0.073	60	325.41	ok
0.073	59	326.38	ok
0.14	155	302.27	ok
0.134	126	318.98	ok
0.14	154	313.85	ok
0.098	82	355.58	ok
0.125	110	343.26	ok
0.139	151	329.8	ok
0.137	138	332.45	ok
0.079	66	391.17	ok
0.093	70	377.07	ok
0.133	121	337.88	ok
0.135	129	335.59	ok
0.137	136	334.63	ok
0.139	146	336.33	ok
0.136	133	339.0	ok
0.108	95	368.53	ok
0.101	89	381.98	ok
0.074	61	413.52	ok
0.095	75	396.97	ok
0.135	128	358.01	ok
0.139	152	355.34	ok
0.139	147	356.44	ok
0.14	158	361.75	ok
0.097	80	405.9	ok
0.129	114	376.57	ok
0.1	86	407.07	ok
0.123	109	387.05	ok
0.133	122	385.81	ok
0.14	153	400.75	ok
0.075	62	465.58	ok
0.13	116	411.56	ok
0.096	77	449.27	ok
0.116	98	438.76	ok
0.1	88	454.71	ok
0.138	141	417.52	ok
0.137	134	419.2	ok
0.117	100	441.32	ok
0.139	149	425.56	ok
0.14	157	430.83	ok
0.104	90	468.09	ok
0.111	96	461.32	ok
0.138	143	434.59	ok
0.14	156	450.83	ok
0.108	93	495.73	ok
0.12	105	484.08	ok
0.137	137	496.55	ok
0.12	104	514.93	ok
0.095	74	547.31	ok
0.137	135	505.73	ok
0.127	113	521.72	ok
0.096	78	554.47	ok
0.139	148	512.57	ok
0.097	79	556.4	ok
0.138	140	518.8	ok
0.099	83	561.27	ok
0.094	72	567.32	ok
0.1	87	563.0	ok
0.137	139	526.42	ok
0.12	106	547.85	ok
0.122	108	549.74	ok
0.138	142	535.52	ok
0.119	103	554.66	ok
0.139	150	566.42	ok
0.127	112	699.95	ok
0.094	73	733.56	ok
0.085	69	743.36	ok
0.135	127	694.28	ok
0.136	132	693.13	ok
0.134	125	695.56	ok
0.136	131	694.44	ok
0.081	67	750.72	ok
0.126	111	709.63	ok
0.138	144	697.46	ok
0.097	81	739.11	ok
0.141	159	695.89	ok
0.076	63	762.82	ok
0.117	101	721.82	ok
0.134	123	706.13	ok
0.131	117	709.52	ok
0.132	119	709.29	ok
0.105	92	735.92	ok
0.115	97	726.59	ok
0.1	85	742.51	ok
0.078	65	764.48	ok
0.099	84	743.82	ok
0.132	120	711.23	ok
0.108	94	736.4	ok
0.131	118	714.21	ok
0.095	76	750.58	ok
0.136	130	711.46	ok
0.139	145	708.97	ok
0.119	102	729.35	ok
0.094	71	755.14	ok
0.105	91	744.26	ok
0.129	115	720.73	ok
0.134	124	716.47	ok
0.116	99	734.93	ok
0.081	68	770.41	ok
0.121	107	731.65	ok
0.336	0	540.77	ok
0.338	1	557.38	ok
0.342	6	553.48	ok
0.339	2	556.52	ok
0.339	4	557.49	ok
0.341	5	555.73	ok
0.339	3	558.86	ok
0.346	7	552.1	ok
0.355	11	560.13	ok
0.347	8	568.91	ok
0.076	64	840.0	ok
0.352	10	565.25	ok
0.349	9	568.85	ok
0.356	12	561.67	ok
0.384	18	534.6	ok
0.37	16	554.73	ok
0.362	13	563.48	ok
0.368	15	558.51	ok
0.384	17	551.48	ok
0.365	14	570.78	ok
0.388	21	550.01	ok
0.389	24	550.83	ok
0.387	20	557.9	ok
0.385	19	559.56	ok
0.388	23	564.11	ok
0.389	25	564.04	ok
0.388	22	565.38	ok
0.389	26	573.52	ok
0.391	30	578.75	ok
0.391	28	581.49	ok
0.392	31	586.0	ok
0.391	29	587.53	ok
0.39	27	589.39	ok
0.393	32	587.07	ok
0.393	33	593.42	ok
0.396	35	592.96	ok
0.397	42	591.92	ok
0.394	34	599.06	ok
0.395	37	600.68	ok
0.397	40	605.52	ok
0.395	36	607.5	ok
0.398	43	606.42	ok
0.398	45	608.64	ok
0.398	41	611.16	ok
0.399	48	610.32	ok
0.4	39	612.57	ok
0.399	47	614.45	ok
0.4	38	622.69	ok
0.401	44	626.05	ok
0.4	49	627.64	ok
0.402	52	626.07	ok
0.401	51	630.98	ok
0.401	46	637.93	ok
0.406	56	637.13	ok
0.404	55	638.87	ok
0.406	50	638.31	ok
0.404	54	643.69	ok
0.403	53	645.2	ok
0.407	58	647.67	ok
0.406	57	648.29	ok
0.407	59	647.89	ok
0.468	126	593.65	ok
0.408	60	654.08	ok
0.454	82	608.37	ok
0.471	121	593.75	ok
0.47	70	594.41	ok
0.469	110	596.38	ok
0.471	138	594.63	ok
0.47	66	602.53	ok
0.471	129	601.89	ok
0.472	136	605.59	ok
0.473	151	606.2	ok
0.473	154	610.62	ok
0.475	146	610.64	ok
0.473	155	613.14	ok
0.477	95	614.71	ok
0.483	89	620.04	ok
0.492	75	611.25	ok
0.476	133	628.26	ok
0.487	61	616.8	ok
0.495	152	613.76	ok
0.493	128	639.29	ok
0.502	158	630.27	ok
0.495	147	637.76	ok
0.51	109	633.69	ok
0.503	80	640.87	ok
0.519	122	630.52	ok
0.541	153	609.63	ok
0.506	114	645.07	ok
0.507	86	643.87	ok
0.555	98	597.66	ok
0.546	77	609.85	ok
0.541	62	614.7	ok
0.559	100	600.98	ok
0.565	149	595.18	ok
0.542	116	618.52	ok
0.555	88	606.77	ok
0.556	141	615.2	ok
0.573	96	600.24	ok
0.556	134	618.82	ok
0.571	157	604.58	ok
0.572	90	604.74	ok
0.591	156	588.51	ok
0.573	143	607.07	ok
0.604	93	584.35	ok
0.604	105	583.95	ok
0.634	137	556.57	ok
0.635	104	569.45	ok
0.649	113	561.19	ok
0.652	148	558.42	ok
0.643	135	567.93	ok
0.642	74	574.06	ok
0.651	78	565.71	ok
0.653	79	564.06	ok
0.657	140	566.19	ok
0.66	83	564.1	ok
0.663	87	562.1	ok
0.668	106	559.01	ok
0.662	72	566.11	ok
0.664	139	569.79	ok
0.672	108	570.94	ok
0.674	142	571.66	ok
0.706	150	542.77	ok
0.827	112	422.69	ok
0.829	127	431.27	ok
0.674	103	587.28	ok
0.828	73	433.7	ok
0.829	132	435.09	ok
0.829	69	436.41	ok
0.832	67	436.48	ok
0.83	131	439.12	ok
0.837	159	433.37	ok
0.83	125	440.79	ok
0.837	81	434.5	ok
0.836	144	435.2	ok
0.836	111	435.97	ok
0.839	101	437.38	ok
0.839	63	438.17	ok
0.84	123	439.13	ok
0.842	85	442.64	ok
0.843	65	450.29	ok
0.84	117	453.23	ok
0.841	119	454.17	ok
0.841	92	459.15	ok
0.842	97	460.22	ok
0.846	76	508.48	ok
0.844	120	511.51	ok
0.843	84	513.87	ok
0.848	145	511.96	ok
0.848	102	512.62	ok
0.846	118	520.06	ok
0.845	94	522.53	ok
0.847	130	524.35	ok
0.851	124	528.38	ok
0.849	71	532.97	ok
0.85	115	532.18	ok
0.851	99	531.44	ok
0.852	68	534.21	ok
0.896	6	502.9	ok
0.895	1	504.26	ok
0.853	107	547.69	ok
0.896	2	507.72	ok
0.849	91	554.85	ok
0.877	0	533.83	ok
0.897	4	518.16	ok
0.897	5	522.57	ok
0.899	7	524.21	ok
0.916	11	522.57	ok
0.916	8	522.82	ok
0.917	64	523.48	ok
0.919	18	521.45	ok
0.917	10	523.99	ok
0.898	3	548.0	ok
0.918	12	527.94	ok
0.918	9	528.84	ok
0.924	16	526.67	ok
0.935	17	523.91	ok
0.926	15	533.29	ok
0.938	21	522.54	ok
0.94	24	524.23	ok
0.926	13	538.19	ok
0.936	14	528.92	ok
0.945	19	520.15	ok
0.953	25	519.63	ok
0.945	20	528.35	ok
0.963	26	512.62	ok
0.954	22	522.47	ok
0.97	30	506.08	ok
0.953	23	525.76	ok
0.978	31	500.25	ok
0.972	28	506.68	ok
0.989	35	492.0	ok
0.98	32	507.23	ok
0.979	27	508.3	ok
0.979	29	509.08	ok
0.986	33	505.23	ok
0.993	34	500.88	ok
0.996	37	499.87	ok
1.003	36	500.58	ok
0.989	42	514.41	ok
1.002	40	502.78	ok
1.004	43	507.25	ok
1.009	41	508.04	ok
1.01	48	508.4	ok
1.028	49	498.03	ok
1.007	45	519.18	ok
1.013	39	519.85	ok
1.028	52	505.62	ok
1.014	47	520.59	ok
1.027	44	509.14	ok
1.023	38	513.62	ok
1.033	51	504.54	ok
1.043	55	503.11	ok
1.039	46	507.85	ok
1.048	54	499.84	ok
1.044	50	503.82	ok
1.043	56	506.59	ok
1.048	53	504.69	ok
1.055	59	504.51	ok
1.062	126	502.68	ok
1.062	82	502.84	ok
1.065	121	507.51	ok
1.055	57	517.96	ok
1.054	58	518.72	ok
1.062	60	522.28	ok
1.065	70	519.55	ok
1.073	66	522.48	ok
1.065	110	531.42	ok
1.066	138	531.47	ok
1.079	151	525.07	ok
1.077	136	527.26	ok
1.073	129	532.17	ok
1.084	154	523.59	ok
1.092	95	521.01	ok
1.086	146	527.17	ok
1.087	155	529.47	ok
1.103	89	521.33	ok
1.104	61	527.78	ok
1.104	133	530.73	ok
1.104	75	531.76	ok
1.132	128	503.28	ok
1.133	147	505.36	ok
1.109	152	531.58	ok
1.133	158	510.5	ok
1.144	109	502.56	ok
1.144	80	502.61	ok
1.15	122	497.29	ok
1.151	86	498.58	ok
1.151	114	500.13	ok
1.15	153	501.62	ok
1.153	98	501.14	ok
1.156	62	498.28	ok
1.16	149	494.95	ok
1.161	116	495.14	ok
1.16	100	498.37	ok
1.171	141	489.32	ok
1.156	77	506.67	ok
1.162	88	500.64	ok
1.175	134	490.54	ok
1.173	96	497.29	ok
1.18	156	503.74	ok
1.18	143	509.96	ok
1.176	157	515.52	ok
1.188	93	505.44	ok
1.19	137	511.19	ok
1.177	90	525.22	ok
1.188	105	516.53	ok
1.216	74	496.03	ok
1.21	113	503.0	ok
1.204	104	511.82	ok
1.21	148	513.33	ok
1.217	78	507.84	ok
1.211	135	514.44	ok
1.217	79	511.78	ok
1.223	140	506.55	ok
1.228	72	504.11	ok
1.224	83	515.08	ok
1.246	142	498.6	ok
1.225	87	519.27	ok
1.243	108	501.9	ok
1.227	106	522.53	ok
1.249	112	506.64	ok
1.249	150	507.78	ok
1.234	139	527.5	ok
1.262	103	501.83	ok
1.26	127	512.85	ok
1.265	69	511.72	ok
1.265	132	512.77	ok
1.262	73	515.75	ok
1.27	159	513.92	ok
1.268	67	516.15	ok
1.27	131	516.24	ok
1.277	63	508.91	ok
1.271	125	515.73	ok
1.271	144	516.06	ok
1.279	123	510.26	ok
1.277	101	512.88	ok
1.271	81	519.07	ok
1.272	111	519.34	ok
1.285	85	506.49	ok
1.294	117	498.9	ok
1.301	92	506.57	ok
1.302	97	505.5	ok
1.293	65	514.7	ok
1.295	119	513.32	ok
1.355	120	471.25	ok
1.355	76	472.31	ok
1.36	145	467.8	ok
1.357	84	471.55	ok
1.361	102	472.22	ok
1.372	130	461.74	ok
1.366	118	468.24	ok
1.367	94	472.83	ok
1.379	124	461.49	ok
1.382	71	466.49	ok
1.382	115	466.72	ok
1.399	6	455.49	ok
1.386	68	471.03	ok
1.4	107	457.32	ok
1.404	2	454.05	ok
1.383	99	475.86	ok
1.4	1	460.46	ok
1.411	0	451.15	ok
1.405	91	457.86	ok
1.42	5	449.46	ok
1.415	4	457.29	ok
1.438	11	443.01	ok
1.439	8	442.67	ok
1.423	7	469.46	ok
1.441	18	452.32	ok
1.441	10	453.52	ok
1.44	64	459.9	ok
1.446	3	455.66	ok
1.446	12	455.65	ok
1.451	16	452.93	ok
1.447	9	462.41	ok
1.46	15	449.8	ok
1.465	14	446.03	ok
1.459	17	451.8	ok
1.46	21	458.48	ok
1.464	24	457.94	ok
1.465	19	458.33	ok
1.464	13	466.66	ok
1.473	25	460.63	ok
1.473	20	475.2	ok
1.476	26	476.64	ok
1.477	30	479.16	ok
1.481	35	479.9	ok
1.479	23	485.43	ok
1.487	32	483.77	ok
1.479	31	492.64	ok
1.476	22	495.67	ok
1.479	28	493.13	ok
1.494	34	479.67	ok
1.496	37	482.18	ok
1.488	29	496.27	ok
1.488	27	501.75	ok
1.505	40	487.21	ok
1.492	33	500.95	ok
1.503	36	489.69	ok
1.511	43	482.64	ok
1.504	42	493.61	ok
1.533	39	464.62	ok
1.517	41	480.82	ok
1.526	49	472.71	ok
1.519	48	483.22	ok
1.534	47	474.83	ok
1.534	52	476.77	ok
1.526	45	488.05	ok
1.536	44	490.31	ok
1.547	46	485.26	ok
1.537	38	496.18	ok
1.537	51	499.83	ok
1.547	55	493.2	ok
1.55	56	490.74	ok
1.548	54	497.89	ok
1.548	50	511.19	ok
1.553	53	506.96	ok
1.564	126	495.91	ok
1.565	82	506.95	ok
1.56	59	517.43	ok
1.573	57	505.37	ok
1.597	110	488.21	ok
1.572	121	513.26	ok
1.573	58	515.33	ok
1.584	60	504.54	ok
1.604	151	486.15	ok
1.595	66	496.52	ok
